#{"t_start": 1584131714.450944, "env_id": "su_acrobot_cdc-v0"}
r,l,t
-7.956413,51,1.502317
-27.900255,51,2.215037
-44.369333,51,2.887334
-67.391805,51,3.565782
-22.447048,51,4.227028
-35.226043,51,4.896758
-83.28889,51,5.552325
-28.700201,51,6.218014
-56.178651,51,6.883559
-37.325732,51,7.546057
-7.342626,51,8.206626
-19.869046,51,8.872693
-25.72151,51,9.538178
-11.719188,51,10.199068
-27.057707,51,10.866741
-31.613289,51,11.531021
-87.288579,51,12.191578
-50.137246,51,12.865453
-79.417215,51,13.518096
-52.783849,51,14.180214
-36.503591,51,14.855452
-10.275809,51,15.52571
-23.961004,51,16.192941
-6.794553,51,16.858498
-4.594261,51,17.514471
-42.060103,51,18.174615
2.594064,51,18.833343
-17.363735,51,19.48776
2.09727,51,20.147858
-35.844143,51,20.805985
-37.399332,51,21.457212
-17.976951,51,22.120281
-11.822648,51,22.778165
7.645759,51,23.444194
-32.319822,51,24.096147
-63.481673,51,24.764457
-25.90027,51,25.428482
-48.149474,51,26.087324
-2.106659,51,26.746662
-68.100252,51,27.415627
-39.141807,51,28.0717
0.660473,51,28.726356
-69.772326,51,29.385489
-65.700649,51,30.041202
-45.095768,51,30.696723
-15.611297,51,31.350752
-25.564892,51,32.011394
-32.676879,51,32.68336
-30.174941,51,33.349236
-17.581549,51,34.016311
-4.704424,51,34.669886
-92.01788,51,35.347682
-41.32547,51,36.019446
-4.914262,51,36.686585
-42.520004,51,37.352827
-11.032089,51,38.021666
-11.724749,51,38.689954
-67.228185,51,39.351665
-41.413119,51,40.02905
-82.076509,51,40.687746
-26.799785,51,41.359492
-19.960396,51,42.025772
-5.432716,51,42.69832
-19.567033,51,43.370256
-33.337712,51,44.032125
-13.893895,51,44.683111
-70.918609,51,45.358973
-88.993831,51,46.02505
-34.111862,51,46.701277
-21.293874,51,47.363548
-5.502011,51,48.024806
-6.655844,51,48.676519
-16.190084,51,49.336001
-35.892638,51,50.002316
-34.071694,51,50.664303
7.60851,51,51.328057
-61.085639,51,52.010343
-21.803666,51,52.687518
-46.180951,51,53.367798
-29.585808,51,54.047979
5.677345,51,54.708873
-36.53058,51,55.384315
-8.520429,51,56.044792
-0.012263,51,56.704809
0.105276,51,57.365919
-3.929689,51,58.025101
-23.960783,51,58.677372
-49.845548,51,59.348573
-97.906231,51,60.016976
-35.159965,51,60.694013
4.845914,51,61.36076
5.489829,51,62.021191
-30.810055,51,62.694015
-13.422026,51,63.368883
-74.822101,51,64.045254
-19.478005,51,64.709311
-9.27026,51,65.38448
-1.425119,51,66.059815
-22.427349,51,66.733063
-33.330876,51,67.403985
-3.261509,51,68.061348
-2.561132,51,68.725088
-19.052313,51,69.389051
-1.049658,51,70.06305
-28.157813,51,70.728228
-25.80098,51,71.405342
-7.793454,51,72.075869
-10.90704,51,72.736727
-37.626716,51,73.399022
-94.748602,51,74.06089
-27.481168,51,74.730821
8.011892,51,75.392631
-28.222817,51,76.059207
-14.019243,51,76.719826
-7.791397,51,77.398711
-29.665548,51,78.054944
-43.233185,51,78.732517
4.786826,51,79.40694
4.721141,51,80.075335
-19.117154,51,80.731954
1.100378,51,81.408844
-5.475616,51,82.072749
8.239525,51,82.744847
-15.053891,51,83.408089
-9.63448,51,84.074592
-4.590689,51,84.73997
-25.038197,51,85.403016
-12.992414,51,86.07157
-11.277469,51,86.738668
1.147892,51,87.400364
-8.937778,51,88.066014
-10.768055,51,88.734827
-1.192718,51,89.401512
-12.030139,51,90.061317
-3.977552,51,90.716536
-4.052336,51,91.376765
4.051222,51,92.042585
-41.467729,51,92.701475
5.784648,51,93.362593
5.841501,51,94.035389
6.109903,51,94.719215
1.549844,51,95.379884
-13.282001,51,96.031044
-14.821867,51,96.68842
-19.146935,51,97.35835
-17.578526,51,98.019703
6.418306,51,98.684853
-5.989986,51,99.361534
-9.903222,51,100.040222
-0.27726,51,100.703677
3.00538,51,101.380053
-28.483005,51,102.03092
-12.020559,51,102.684535
-2.710514,51,103.346321
9.653157,51,104.013978
-15.790115,51,104.69213
-12.628898,51,105.359896
7.02731,51,106.020929
5.821619,51,106.688207
-23.495816,51,107.3618
-1.873567,51,108.012434
-9.780856,51,108.692643
7.613203,51,109.348747
-30.015101,51,110.016353
-6.187746,51,110.690191
0.398375,51,111.351376
-70.811608,51,112.009355
0.322786,51,112.678771
10.494398,51,113.352112
-23.764001,51,114.015687
-12.175004,51,114.681513
-30.005113,51,115.344415
-19.098679,51,116.012777
-7.1907,51,116.682146
-4.038858,51,117.348057
-4.223335,51,118.009055
-32.928709,51,118.673298
-25.624233,51,119.332886
-4.944022,51,120.005263
-28.433835,51,120.66967
-1.769349,51,121.342927
-14.282028,51,122.014927
-4.508649,51,122.670633
5.693323,51,123.334157
-0.126635,51,123.989165
-25.667349,51,124.65288
-3.265295,51,125.320684
1.469519,51,125.994487
3.10716,51,126.663468
-39.812449,51,127.32902
9.436657,51,127.99407
7.464915,51,128.664767
-1.825411,51,129.328885
-18.589243,51,129.997716
4.91239,51,130.666599
0.474931,51,131.335598
-33.653974,51,132.003516
-8.526321,51,132.656554
17.277056,51,133.310302
-28.40602,51,133.985132
4.887722,51,134.661772
-5.605805,51,135.33921
2.772645,51,136.010877
5.710897,51,136.681073
-4.535719,51,137.338763
-57.825365,51,138.015155
8.153296,51,138.668452
-2.912603,51,139.341375
-2.01732,51,140.00632
-13.54038,51,140.669218
-21.23109,51,141.339167
-13.213568,51,142.013033
-7.544302,51,142.671567
11.156545,51,143.319789
-18.921088,51,144.003801
-33.948886,51,144.672687
-1.07158,51,145.332422
-4.586194,51,145.996048
10.669701,51,146.653478
4.550956,51,147.322122
1.038314,51,147.977776
-1.793987,51,148.657429
-0.976094,51,149.318641
0.907808,51,149.989588
6.936174,51,150.660784
-23.992211,51,151.315187
-11.492971,51,151.996742
-22.066982,51,152.665725
8.245075,51,153.329214
8.686553,51,154.000954
-35.010599,51,154.676591
-27.509614,51,155.33789
-0.244085,51,156.004351
1.398687,51,156.675256
-46.581272,51,157.344934
-18.879662,51,158.007718
-1.426823,51,158.691057
-21.547109,51,159.364617
-12.589423,51,160.028643
2.15479,51,160.690368
-18.853277,51,161.347013
-2.821157,51,162.010639
-0.79133,51,162.668397
-0.430445,51,163.341298
-12.430907,51,164.002235
-20.991891,51,164.663139
-6.559866,51,165.334074
-39.952103,51,166.006997
-2.546733,51,166.672955
0.00168,51,167.3482
-8.33526,51,168.014997
5.248299,51,168.679445
-6.001808,51,169.353893
2.622051,51,170.030729
4.803409,51,170.706886
-8.650411,51,171.371721
0.893804,51,172.050292
10.22217,51,172.719891
-4.543522,51,173.381766
-16.631785,51,174.047049
-12.087196,51,174.717971
9.272919,51,175.383251
-6.909822,51,176.045009
12.610007,51,176.724998
-17.939308,51,177.371666
-18.359106,51,178.034668
7.089389,51,178.715928
-7.873984,51,179.385431
-5.227046,51,180.052841
-3.960149,51,180.726291
-15.435501,51,181.393246
12.704888,51,182.063997
-1.866689,51,182.725475
-7.173755,51,183.395048
-5.892514,51,184.063416
-4.944656,51,184.727634
1.572664,51,185.392583
-3.356813,51,186.060735
9.078471,51,186.719096
-1.869117,51,187.390934
-13.694492,51,188.059599
-49.692957,51,188.731581
-48.004315,51,189.393316
-7.355819,51,190.059307
4.644811,51,190.727053
3.369161,51,191.393858
-6.994539,51,192.067004
-5.585741,51,192.74155
19.804942,51,193.422055
-2.475446,51,194.083611
6.666946,51,194.746833
-7.438586,51,195.410001
-13.732514,51,196.07768
-2.288901,51,196.735423
-26.3204,51,197.408054
3.539831,51,198.074794
-1.710374,51,198.737735
-3.118985,51,199.404529
-15.260899,51,200.069019
-23.318391,51,200.728247
-23.867425,51,201.392523
1.017927,51,202.052274
-10.868574,51,202.716047
1.759583,51,203.387569
-10.055635,51,204.056059
-6.40189,51,204.729919
-11.790804,51,205.384563
-13.057453,51,206.044153
1.560398,51,206.712759
-4.643325,51,207.370044
-26.077466,51,208.047733
-3.972989,51,208.732704
-10.16387,51,209.409863
-8.166909,51,210.095641
7.921238,51,210.757829
5.91763,51,211.427566
-16.52368,51,212.098248
1.914444,51,212.763758
-0.036677,51,213.437654
5.720162,51,214.108156
-34.100875,51,214.788946
5.622709,51,215.450989
5.314719,51,216.104467
-11.391217,51,216.778001
-0.624267,51,217.44968
-8.232847,51,218.117348
-1.295758,51,218.773663
-12.595568,51,219.43931
-6.448449,51,220.095167
2.170748,51,220.751974
8.607189,51,221.414906
-5.034684,51,222.087525
-3.297455,51,222.759255
-29.397834,51,223.423095
-6.62343,51,224.086418
-0.700695,51,224.759648
8.49839,51,225.420914
-16.576552,51,226.091835
6.110258,51,226.768623
2.011826,51,227.430309
0.90916,51,228.096923
-5.631347,51,228.764459
-5.434328,51,229.431661
8.105469,51,230.103422
-5.24467,51,230.769112
-8.891545,51,231.429545
-6.193751,51,232.10219
-4.865316,51,232.761583
8.555847,51,233.430624
2.504467,51,234.097317
-3.874269,51,234.771513
-2.835045,51,235.44819
4.147456,51,236.120013
1.224352,51,236.788879
3.957785,51,237.463098
2.929255,51,238.131642
-24.397665,51,238.804388
0.236569,51,239.489707
-3.14433,51,240.171025
-0.064954,51,240.836166
-2.59153,51,241.514416
-3.077782,51,242.180239
4.299805,51,242.85763
-6.818188,51,243.528573
-4.239466,51,244.188441
-0.054633,51,244.88522
-8.416146,51,245.558482
-2.127861,51,246.224033
3.450554,51,246.899422
-3.568895,51,247.550994
1.072013,51,248.233277
-12.132981,51,248.902436
-6.858721,51,249.566864
3.10087,51,250.23876
6.644679,51,250.910419
-3.768741,51,251.582147
-6.958587,51,252.253764
-21.6213,51,252.929204
6.91516,51,253.600015
-3.711646,51,254.260821
11.22957,51,254.92326
-3.06857,51,255.583157
-7.013352,51,256.245553
-0.674993,51,256.903667
-16.296419,51,257.562056
-5.600932,51,258.220044
-11.684283,51,258.878831
-7.277328,51,259.541384
-15.294964,51,260.201631
-8.189294,51,260.861411
-0.479581,51,261.520227
5.456535,51,262.180126
-15.209853,51,262.842153
-2.905514,51,263.501124
-7.641512,51,264.164898
-1.563069,51,264.82564
-0.752794,51,265.489731
2.170715,51,266.149988
-8.873777,51,266.810661
-20.685497,51,267.471253
-13.474284,51,268.130188
-4.27289,51,268.789303
2.045263,51,269.448539
-16.377352,51,270.108509
-11.350614,51,270.768346
0.808057,51,271.425624
-4.206112,51,272.085522
1.835937,51,272.743493
-18.551737,51,273.404308
-1.60834,51,274.061421
5.696828,51,274.722963
-1.614991,51,275.379522
-12.969612,51,276.041008
-1.639547,51,276.698947
6.823601,51,277.359921
-4.5245,51,278.024938
4.87969,51,278.68026
0.04888,51,279.337519
-8.962512,51,279.991604
-5.542653,51,280.654541
1.468202,51,281.32217
-25.41125,51,281.984867
-2.28776,51,282.644579
11.70537,51,283.315442
-6.486434,51,283.990344
7.806391,51,284.671311
-16.267902,51,285.333968
-19.971052,51,286.012506
-21.034018,51,286.681452
-4.39656,51,287.346263
-0.340078,51,288.016349
-3.676679,51,288.695222
-1.005289,51,289.349564
-11.689326,51,290.011947
-8.86362,51,290.680111
-12.605417,51,291.353363
-2.079232,51,292.01959
-0.734413,51,292.699081
-0.811646,51,293.372924
16.275796,51,294.039119
-1.937398,51,294.702318
5.901803,51,295.381818
2.399027,51,296.060337
5.270039,51,296.742943
3.179644,51,297.404848
-2.4161,51,298.069622
2.158835,51,298.735138
-2.534473,51,299.403261
-3.890416,51,300.07029
5.19912,51,300.738412
-2.153361,51,301.41287
2.08674,51,302.081145
-7.061887,51,302.751314
6.72623,51,303.416957
-15.975232,51,304.080626
-13.918591,51,304.749382
2.239959,51,305.418477
-3.612425,51,306.093324
-11.943784,51,306.764972
8.34763,51,307.432436
-3.919846,51,308.11319
-9.899109,51,308.788413
-19.327864,51,309.455186
-37.623727,51,310.118437
10.527192,51,310.796921
1.140079,51,311.451682
4.413599,51,312.13781
-3.157053,51,312.800349
-1.794913,51,313.460622
3.608093,51,314.13247
-6.343126,51,314.805327
-9.576145,51,315.465741
-5.908696,51,316.136188
2.740028,51,316.814712
-3.135818,51,317.478676
-0.717166,51,318.157751
4.170948,51,318.833011
1.327353,51,319.493954
-4.308677,51,320.161668
-6.697889,51,320.818257
1.22889,51,321.497333
3.510897,51,322.154014
-7.485091,51,322.824093
-7.556338,51,323.484086
-23.054863,51,324.14963
-1.926003,51,324.82555
0.897483,51,325.491941
0.286377,51,326.151986
-3.632448,51,326.820846
-0.902314,51,327.489868
9.750996,51,328.156409
-3.807321,51,328.825434
-10.770412,51,329.494344
-20.734564,51,330.160798
-5.162358,51,330.830229
-9.938689,51,331.501851
9.343314,51,332.168006
-4.008743,51,332.852951
-2.612501,51,333.512897
6.891036,51,334.188173
-4.541383,51,334.853609
-0.48099,51,335.5208
1.523915,51,336.188373
-5.953032,51,336.864897
4.963377,51,337.5292
-2.796583,51,338.197584
-2.935046,51,338.869574
-6.244276,51,339.528142
-29.974647,51,340.204049
-1.550202,51,340.867699
-16.238155,51,341.545143
-0.936432,51,342.209122
9.401752,51,342.895672
5.706564,51,343.574706
-2.633222,51,344.249875
11.493181,51,344.904761
-3.598546,51,345.573556
0.026449,51,346.238695
-7.019653,51,346.926635
-6.782341,51,347.59604
-7.153237,51,348.259262
-5.837766,51,348.931373
-7.916828,51,349.596082
5.844955,51,350.268694
0.406574,51,350.940131
-1.68659,51,351.617336
-0.569795,51,352.292565
-16.011401,51,352.953658
10.28704,51,353.62221
0.524263,51,354.297899
-5.817039,51,354.971007
-3.455776,51,355.645953
3.048319,51,356.305197
-14.252183,51,356.966709
-5.910081,51,357.627963
-7.144584,51,358.291175
-8.509407,51,358.948651
-3.710713,51,359.611544
-8.684118,51,360.278083
5.444392,51,360.93757
-5.665443,51,361.599671
-4.027083,51,362.263763
-0.453818,51,362.925573
-13.678976,51,363.588628
8.225778,51,364.24736
-15.473524,51,364.912129
4.957346,51,365.573062
