#{"t_start": 1584145661.561843, "env_id": "su_acrobot_cdc-v0"}
r,l,t
4.538019,51,1.12649
-1.397917,51,1.169999
-4.701825,51,1.213469
-3.178083,51,1.263859
-9.17862,51,1.307264
-8.594381,51,1.35062
1.736975,51,1.393992
1.855078,51,1.437443
-18.382876,51,1.480809
-15.897756,51,1.524547
-29.169907,51,1.567957
-5.908079,51,1.611537
8.816476,51,1.654929
4.2499,51,1.69829
-20.736577,51,1.741687
-24.322483,51,1.785175
-3.666324,51,1.828632
-9.263326,51,1.872068
14.866836,51,1.915595
0.575093,51,2.245862
-0.465715,51,2.428565
4.050682,51,2.61688
7.345588,51,2.795545
-3.047501,51,2.97385
-12.402507,51,3.150156
-3.243868,51,3.329228
-20.840463,51,3.504324
6.520415,51,3.681648
2.704002,51,3.855299
-6.201703,51,4.044284
2.579317,51,4.219186
8.451966,51,4.400073
6.841251,51,4.589265
-6.301079,51,4.770703
-12.583077,51,4.948724
6.920099,51,5.14308
3.582363,51,5.323247
-6.187725,51,5.513392
-1.653311,51,5.690532
3.688918,51,5.866143
5.29653,51,6.047503
-8.308097,51,6.219279
1.511884,51,6.401733
-3.341819,51,6.585124
-6.248536,51,6.763739
1.499047,51,6.935488
4.910308,51,7.11978
-1.96347,51,7.293909
-7.194288,51,7.475452
-4.708827,51,7.652531
-15.403031,51,7.833214
-11.520096,51,8.008315
5.293275,51,8.189858
1.705623,51,8.366496
-1.937416,51,8.544259
-14.340329,51,8.722274
-4.893006,51,8.891979
-3.350641,51,9.068049
-0.283786,51,9.238307
4.113318,51,9.411204
2.273794,51,9.581014
1.73991,51,9.758905
12.861672,51,9.930625
6.408886,51,10.104093
-0.184735,51,10.285429
-2.409737,51,10.467624
4.031999,51,10.653944
-9.000123,51,10.850245
4.7684,51,11.023791
-13.143253,51,11.198347
-10.739944,51,11.375081
-16.340504,51,11.536825
0.317109,51,11.699267
5.550818,51,11.870861
-5.644476,51,12.054632
-0.672928,51,12.228661
-3.486225,51,12.404078
-5.375017,51,12.576538
1.702742,51,12.765919
8.872302,51,12.935795
-3.722719,51,13.113142
-0.09845,51,13.289357
-9.499509,51,13.473378
-4.82892,51,13.658742
1.552336,51,13.83754
9.352943,51,14.022473
-16.192655,51,14.202479
1.884897,51,14.3943
-9.392786,51,14.566978
-0.375273,51,14.743899
-2.771419,51,14.922556
-7.037298,51,15.103116
-4.192034,51,15.276659
-4.095888,51,15.443924
1.876854,51,15.609521
4.939716,51,15.798352
7.75072,51,15.972562
-5.727991,51,16.154212
-3.006863,51,16.328258
9.718363,51,16.511278
9.153038,51,16.684568
-3.21921,51,16.866372
6.444167,51,17.047178
4.466188,51,17.227512
-11.019469,51,17.405861
5.029703,51,17.582654
1.764404,51,17.764912
2.327366,51,17.940535
-7.954585,51,18.120165
-9.890188,51,18.299765
-1.281467,51,18.462689
6.830977,51,18.634146
4.35005,51,18.799104
0.258834,51,18.97687
0.346126,51,19.155917
2.668806,51,19.334386
11.245389,51,19.500181
3.452826,51,19.682235
12.616259,51,19.860883
9.712355,51,20.029335
1.788847,51,20.208551
-10.389465,51,20.372821
5.117518,51,20.546319
-1.999226,51,20.725112
-3.568342,51,20.902478
5.600727,51,21.091995
-2.275572,51,21.260185
-0.95389,51,21.438624
7.975664,51,21.615311
-1.667424,51,21.793049
-2.404995,51,21.966634
2.599152,51,22.141184
-6.004564,51,22.314553
4.548142,51,22.492127
18.768285,51,22.672649
-0.261052,51,22.852171
1.553281,51,23.026942
-0.396452,51,23.195023
-4.941811,51,23.362054
2.961812,51,23.533675
4.279624,51,23.708453
4.563634,51,23.875057
-2.972251,51,24.054713
-6.002409,51,24.237942
1.515912,51,24.416368
-12.108464,51,24.5819
-2.966792,51,24.75202
6.373652,51,24.919315
-1.27788,51,25.095301
-3.818499,51,25.273453
-2.061991,51,25.454434
0.156553,51,25.634159
0.389423,51,25.80837
10.152954,51,25.985783
-0.057702,51,26.162264
-0.296711,51,26.341927
1.299351,51,26.526133
6.313139,51,26.710313
1.035016,51,26.892437
4.437045,51,27.073236
3.246848,51,27.246293
-1.571895,51,27.42052
1.953172,51,27.606286
0.939518,51,27.779177
-0.576488,51,27.96471
3.894301,51,28.134878
3.462637,51,28.320839
0.523367,51,28.510796
2.085832,51,28.694228
2.930772,51,28.867493
-5.172771,51,29.061204
1.624242,51,29.24513
2.299391,51,29.428085
0.644692,51,29.613383
3.775957,51,29.795451
3.763759,51,29.986715
5.693772,51,30.175688
4.166683,51,30.348772
1.995122,51,30.514675
4.453611,51,30.685345
5.057489,51,30.863609
1.963399,51,31.042055
10.882181,51,31.217764
9.105226,51,31.413099
12.369401,51,31.576567
4.952444,51,31.747866
7.216838,51,31.921245
3.144325,51,32.100942
16.628634,51,32.27278
6.603899,51,32.448387
6.093454,51,32.629629
6.695565,51,32.81589
3.015813,51,32.998571
3.243717,51,33.182273
6.744115,51,33.367105
8.702634,51,33.542401
7.9501,51,33.725006
11.286496,51,33.901449
11.183154,51,34.087344
12.929905,51,34.264466
5.37362,51,34.438822
13.369096,51,34.615458
14.919641,51,34.793138
5.894018,51,34.975987
13.72393,51,35.156946
11.074274,51,35.335564
9.796937,51,35.505247
11.503861,51,35.689185
3.826964,51,35.865608
14.145224,51,36.047698
-0.205848,51,36.228505
8.219829,51,36.405343
10.477756,51,36.581176
15.794014,51,36.752829
15.579453,51,36.932232
20.746387,51,37.108529
6.82841,51,37.280477
7.854353,51,37.444698
15.026125,51,37.631879
10.87428,51,37.818567
6.504197,51,38.011717
8.492001,51,38.184294
12.973576,51,38.365609
12.423324,51,38.540354
9.851837,51,38.715482
11.061584,51,38.892059
9.426569,51,39.071467
10.43754,51,39.253059
10.632068,51,39.430294
14.352718,51,39.610113
2.654186,51,39.794528
1.168637,51,39.981698
-1.650499,51,40.168902
21.120888,51,40.333599
-8.284013,51,40.511603
12.223228,51,40.691518
6.008338,51,40.866145
4.814151,51,41.047486
14.511849,51,41.234228
5.801945,51,41.414122
15.125417,51,41.59582
9.660293,51,41.78579
-8.501069,51,41.981453
9.675309,51,42.167462
-7.107116,51,42.360041
8.316946,51,42.541175
17.570568,51,42.718713
7.730757,51,42.898635
8.751756,51,43.088985
15.324668,51,43.271883
3.857739,51,43.459166
5.335857,51,43.643827
15.387761,51,43.831249
15.531543,51,44.012746
9.258415,51,44.1883
20.123735,51,44.360561
11.517926,51,44.538991
14.784707,51,44.729108
6.790925,51,44.911727
0.548092,51,45.095112
13.021878,51,45.2734
1.947927,51,45.446845
8.813103,51,45.61584
15.698624,51,45.793756
6.785112,51,45.967152
23.679803,51,46.141679
0.68874,51,46.316228
11.915108,51,46.494239
5.848357,51,46.664974
4.410712,51,46.844688
21.391211,51,47.016649
13.177134,51,47.198057
13.400638,51,47.356813
11.481327,51,47.537767
1.448092,51,47.717134
19.282338,51,47.890739
16.017352,51,48.061561
4.705233,51,48.239836
19.995601,51,48.428341
-2.211526,51,48.609816
0.568375,51,48.780225
11.950511,51,48.956759
19.4011,51,49.135262
14.969441,51,49.31073
22.560188,51,49.485348
15.125834,51,49.656981
5.529066,51,49.837835
20.143982,51,50.017049
-2.423582,51,50.191799
7.610876,51,50.35664
3.191382,51,50.533145
12.917125,51,50.722135
13.087792,51,50.897864
-0.553236,51,51.064837
1.895322,51,51.229622
23.21244,51,51.407429
8.514789,51,51.595073
31.016278,51,51.767545
21.703642,51,51.946337
-1.261835,51,52.128867
-2.251387,51,52.317787
1.16701,51,52.504531
5.661428,51,52.693357
-24.394843,51,52.871469
8.776588,51,53.046861
21.502039,51,53.222662
10.959165,51,53.399036
27.794656,51,53.568149
5.626414,51,53.740473
17.284898,51,53.911675
38.325692,51,54.091583
-9.478385,51,54.265332
9.549459,51,54.441125
12.647269,51,54.610166
21.549569,51,54.781236
9.291187,51,54.952037
19.633374,51,55.118335
3.711024,51,55.290217
-7.31154,51,55.466859
15.975231,51,55.637662
25.306938,51,55.815828
10.173523,51,55.999922
15.980197,51,56.178591
5.653053,51,56.358567
11.608155,51,56.534658
-7.504055,51,56.709202
23.065415,51,56.88829
10.158021,51,57.070089
8.472072,51,57.25015
7.273289,51,57.423877
26.148486,51,57.598595
20.839317,51,57.7856
13.420763,51,57.956764
22.269811,51,58.132386
0.449201,51,58.303528
13.008722,51,58.479498
10.685373,51,58.661293
6.977122,51,58.832587
8.878221,51,59.007015
20.459153,51,59.185142
14.562665,51,59.35234
7.364165,51,59.53354
19.07039,51,59.706253
15.473073,51,59.88454
19.063427,51,60.058542
18.441623,51,60.230863
11.857906,51,60.400968
24.891726,51,60.576591
14.84739,51,60.765765
32.646821,51,60.944117
23.967576,51,61.140306
18.622389,51,61.305145
14.517467,51,61.505717
12.124463,51,61.688066
0.527197,51,61.871377
4.237254,51,62.053202
4.169297,51,62.247519
25.452986,51,62.426787
13.446178,51,62.609061
19.55026,51,62.808514
22.580723,51,62.989315
21.089726,51,63.164978
34.319833,51,63.337726
25.397985,51,63.514705
30.643833,51,63.692077
12.434453,51,63.876302
32.785386,51,64.060086
4.500789,51,64.239988
12.034215,51,64.410514
14.898223,51,64.595069
10.632891,51,64.77162
23.632523,51,64.946389
4.072078,51,65.127441
11.449285,51,65.302644
19.105408,51,65.478194
11.280478,51,65.653451
9.469452,51,65.836384
20.828811,51,66.005642
24.630625,51,66.182045
31.300526,51,66.362114
21.2248,51,66.542125
15.618831,51,66.714715
-3.073694,51,66.88924
5.67558,51,67.072532
24.711589,51,67.250296
35.535684,51,67.43868
24.655995,51,67.613529
19.678461,51,67.786829
24.91878,51,67.962923
1.41475,51,68.14587
3.056411,51,68.317519
18.940063,51,68.496525
21.529622,51,68.672455
22.685657,51,68.853199
19.365469,51,69.028179
10.370936,51,69.203278
35.730446,51,69.375123
16.95293,51,69.542562
30.126499,51,69.7198
34.133028,51,69.888509
-7.568777,51,70.070039
36.359897,51,70.248333
10.289002,51,70.420907
31.182868,51,70.592744
38.933313,51,70.772777
27.130984,51,70.949716
13.470455,51,71.120885
40.469685,51,71.297282
15.890657,51,71.470245
-1.62521,51,71.654619
7.452903,51,71.82974
26.631161,51,72.004459
-14.607251,51,72.190332
0.850491,51,72.369739
24.21481,51,72.540116
8.033463,51,72.715232
15.231251,51,72.898364
30.486337,51,73.076364
23.624633,51,73.263204
12.471939,51,73.44472
9.749337,51,73.622168
-6.882131,51,73.802124
