#{"t_start": 1584152730.1377397, "env_id": "su_acrobot_cdc-v0"}
r,l,t
0.595211,51,1.458666
-74.75794,51,2.107232
3.336278,51,2.748965
-99.092857,51,3.390779
-77.65634,51,4.032731
-39.067415,51,4.858255
-46.165896,51,5.492013
-22.071203,51,6.126167
-5.961443,51,6.759316
-28.994135,51,7.393681
-15.265936,51,8.113317
-89.399479,51,8.757113
-29.893259,51,9.401128
-10.303655,51,10.045424
-16.968855,51,10.696968
-1.504362,51,11.401906
-44.277718,51,12.038686
-43.462008,51,12.678179
-3.866189,51,13.316406
-19.053048,51,13.955769
2.106491,51,14.671618
-3.890383,51,15.308531
-2.344332,51,15.955634
-78.584886,51,16.602642
-66.883659,51,17.250226
6.947535,51,17.976721
-11.709776,51,18.611116
-25.687345,51,19.258284
-7.700806,51,19.909082
-15.732267,51,20.556155
-90.902367,51,21.322836
-9.078484,51,21.975384
-1.942638,51,22.632572
-9.188211,51,23.297697
1.043433,51,23.950951
-20.838151,51,24.674412
-88.987579,51,25.334352
-13.130322,51,25.984123
-37.811736,51,26.619934
-10.026683,51,27.275662
-9.264275,51,27.995315
-27.60585,51,28.668632
-35.313336,51,29.312087
-13.237234,51,29.950469
-58.343441,51,30.593616
-1.635944,51,31.307639
-18.536861,51,31.950202
-25.888541,51,32.609561
-3.607606,51,33.257958
-0.875693,51,33.902964
-36.341328,51,34.616686
-30.716796,51,35.270301
-49.957041,51,35.941916
-0.789917,51,36.595886
8.103002,51,37.228657
-16.1282,51,37.940454
-32.945772,51,38.620381
7.509321,51,39.284107
-0.042917,51,39.945624
-11.130121,51,40.629099
-32.32022,51,41.359236
-4.067528,51,42.009733
-36.646019,51,42.682281
-7.065343,51,43.363229
-7.43955,51,44.082321
-0.968852,51,44.83023
-8.299225,51,45.530386
-2.72069,51,46.203521
-21.353117,51,46.917466
-62.033957,51,47.580466
-0.046458,51,48.302984
1.103813,51,48.966148
-7.518841,51,49.629158
-43.737234,51,50.30182
-14.642221,51,50.984532
-33.733119,51,51.716725
-46.604658,51,52.381347
-12.905109,51,53.024572
7.674391,51,53.682745
-5.595934,51,54.317526
7.54666,51,55.03315
-10.761874,51,55.68131
4.444406,51,56.354458
-16.735442,51,57.020532
-33.152225,51,57.679583
-38.648784,51,58.413833
-16.014212,51,59.075537
-1.890843,51,59.74104
-3.625001,51,60.394445
-33.407651,51,61.051291
0.466083,51,61.792117
-19.543772,51,62.48363
-33.731644,51,63.154033
7.380183,51,63.81504
4.643696,51,64.472861
0.056402,51,65.196362
-12.339369,51,65.869591
-30.511485,51,66.54048
-11.11153,51,67.188619
1.451217,51,67.832503
-6.535318,51,68.5462
1.603848,51,69.200021
-22.314156,51,69.850273
11.110484,51,70.489047
-6.224746,51,71.129382
6.349312,51,71.855365
-15.437009,51,72.517143
3.037993,51,73.169502
-7.531604,51,73.821942
-2.083438,51,74.471227
0.007933,51,75.184547
-6.956163,51,75.845959
-4.46175,51,76.494661
-1.881959,51,77.1315
5.049733,51,77.770674
5.303697,51,78.492836
0.313308,51,79.151433
8.965892,51,79.8193
-14.394162,51,80.46574
4.74117,51,81.109377
7.12026,51,81.827388
-17.769744,51,82.482808
-17.214693,51,83.128392
-17.593015,51,83.78015
-3.622607,51,84.423646
3.025579,51,85.13496
-28.266043,51,85.778057
-17.482405,51,86.421942
-1.438612,51,87.062834
-3.124732,51,87.703825
8.482062,51,88.40958
3.465539,51,89.067378
-38.319461,51,89.72884
-43.962377,51,90.381971
-0.536758,51,91.034132
-42.615343,51,91.763535
-2.36958,51,92.442031
-27.789146,51,93.094156
-9.368486,51,93.748582
-12.251411,51,94.408343
-38.347371,51,95.118667
-8.907804,51,95.758765
-17.920401,51,96.402653
-11.718197,51,97.048683
-16.7443,51,97.695343
-13.023061,51,98.412852
-18.188231,51,99.055437
3.294267,51,99.712096
-8.641527,51,100.350646
3.847992,51,100.988761
4.069439,51,101.684995
-0.842935,51,102.323138
-2.208717,51,102.97226
10.995448,51,103.611585
-6.025871,51,104.265516
9.952223,51,104.979337
3.711245,51,105.619407
-16.767005,51,106.257604
-14.051932,51,106.902322
-19.525474,51,107.553736
11.42293,51,108.260789
18.77528,51,108.911573
3.137096,51,109.562687
-1.086632,51,110.210618
-3.101871,51,110.872179
-34.773234,51,111.599295
1.450668,51,112.245574
-0.017703,51,112.887133
-20.074533,51,113.530831
1.540394,51,114.17703
-15.071898,51,114.877029
-0.587553,51,115.521361
2.178755,51,116.164172
2.080592,51,116.810115
14.350101,51,117.453944
-13.388062,51,118.158628
8.28568,51,118.804974
9.064118,51,119.451026
-12.653676,51,120.099257
0.47254,51,120.747255
-3.377355,51,121.457429
-23.927763,51,122.109248
-16.471286,51,122.759596
5.287189,51,123.413075
-28.98585,51,124.063827
5.31241,51,124.772964
-7.345207,51,125.440153
2.322009,51,126.103044
-20.593894,51,126.773041
0.479022,51,127.418348
1.811457,51,128.121028
-1.923392,51,128.773253
-10.435338,51,129.414768
-7.429794,51,130.054672
1.893606,51,130.695242
4.166189,51,131.396925
0.134279,51,132.06053
-3.498788,51,132.721158
2.316769,51,133.383245
-9.994046,51,134.03496
-42.007349,51,134.74218
-3.622728,51,135.394759
2.755479,51,136.046931
2.820876,51,136.69656
-19.290636,51,137.343604
5.692595,51,138.05694
6.74815,51,138.702725
1.999274,51,139.3507
2.460085,51,140.001618
8.989431,51,140.656548
-17.27456,51,141.367193
-3.677624,51,142.029442
-24.844114,51,142.67649
-5.219073,51,143.320152
-33.31719,51,143.975747
1.956024,51,144.681603
-3.086374,51,145.32633
-10.122789,51,145.967383
-0.397713,51,146.611881
-24.062391,51,147.264951
-6.205499,51,147.972145
-9.902793,51,148.623054
-4.279066,51,149.27524
-11.698895,51,149.931314
0.069233,51,150.5961
-1.641926,51,151.311932
10.205869,51,151.972783
2.100777,51,152.641713
-13.723703,51,153.29558
-0.686232,51,153.956181
10.221925,51,154.683109
-0.211753,51,155.35638
-2.354732,51,156.021564
6.545691,51,156.68605
4.256242,51,157.351435
2.845566,51,158.103673
-7.539308,51,158.762617
-5.871495,51,159.416124
3.08403,51,160.071567
2.458178,51,160.747976
-4.976176,51,161.470611
-8.67178,51,162.135119
-14.085655,51,162.790998
-24.958936,51,163.443254
-15.004216,51,164.107149
0.135644,51,164.818847
-10.127908,51,165.478085
4.489573,51,166.160281
-5.389075,51,166.820133
-17.103917,51,167.495677
-1.165024,51,168.198465
1.493831,51,168.844975
-2.519249,51,169.500717
-1.541735,51,170.161517
2.788716,51,170.823411
-11.822398,51,171.46761
-11.975182,51,172.196023
-3.355574,51,172.872806
-1.023381,51,173.550634
-12.0745,51,174.233466
7.652281,51,174.914805
4.516931,51,175.64317
-3.548012,51,176.284327
-4.115403,51,176.925324
3.102158,51,177.568844
-10.377831,51,178.214023
9.494661,51,178.922461
0.639774,51,179.56119
-20.21257,51,180.21546
-3.177241,51,180.887748
2.840601,51,181.529832
1.059138,51,182.2357
3.507836,51,182.876896
2.680045,51,183.516318
-4.543049,51,184.161186
-37.411754,51,184.805244
1.690932,51,185.512742
0.992458,51,186.169355
-6.436728,51,186.824471
2.913872,51,187.480911
4.913917,51,188.132199
-15.087494,51,188.831223
-2.23876,51,189.474233
7.295073,51,190.115856
7.3361,51,190.770726
14.162088,51,191.416552
-4.21689,51,192.126072
-3.827588,51,192.772831
-5.634964,51,193.413449
-14.316932,51,194.087084
14.018501,51,194.731388
-2.827508,51,195.436952
-17.350779,51,196.085037
-2.458835,51,196.723294
-7.654104,51,197.365736
-0.483066,51,198.013383
10.802262,51,198.720039
0.339576,51,199.361732
0.303732,51,199.996997
6.313388,51,200.636613
2.3733,51,201.283162
-3.161864,51,201.979294
-2.677108,51,202.625499
5.520319,51,203.271299
12.72008,51,203.914602
-19.61083,51,204.567705
-0.812016,51,205.273475
-10.529755,51,205.936032
-9.223519,51,206.601382
-6.558458,51,207.266291
9.033196,51,207.920578
-26.665054,51,208.65987
-8.149844,51,209.321352
0.81441,51,209.953878
3.901275,51,210.596834
-2.97589,51,211.247725
0.481207,51,211.951884
-5.816823,51,212.615767
-6.731127,51,213.263757
-12.034265,51,213.910408
