#{"t_start": 1584145661.5149467, "env_id": "su_acrobot_cdc-v0"}
r,l,t
-26.673063,51,1.138498
-2.402868,51,1.183033
2.321772,51,1.227559
6.034526,51,1.272506
-1.675037,51,1.317668
3.224532,51,1.363307
-6.816021,51,1.408721
-2.043249,51,1.454522
1.632296,51,1.499829
2.205166,51,1.54514
-7.504724,51,1.590619
0.412199,51,1.636151
2.794688,51,1.68156
3.574518,51,1.727074
6.494959,51,1.772522
-12.478829,51,1.818177
-15.262555,51,1.863642
-9.12218,51,1.909155
-9.809441,51,1.954693
-6.930204,51,2.30505
9.101323,51,2.494291
7.383145,51,2.676225
3.472592,51,2.859018
-4.589864,51,3.039514
-7.990868,51,3.213526
-11.944824,51,3.393888
8.962092,51,3.577471
-15.112382,51,3.755689
14.798199,51,3.93852
7.528948,51,4.124936
-2.181793,51,4.305117
-2.470243,51,4.490587
-7.712202,51,4.676656
1.275529,51,4.855792
0.512832,51,5.036598
-1.772374,51,5.211537
-10.560543,51,5.376996
9.657936,51,5.557288
12.992344,51,5.73517
-11.062402,51,5.902187
11.193096,51,6.079002
2.153858,51,6.254755
5.228637,51,6.433571
-15.284702,51,6.615987
6.215253,51,6.800645
2.028059,51,6.975698
-2.141512,51,7.151706
9.891953,51,7.330701
-13.439728,51,7.511991
-8.374561,51,7.69332
-4.044208,51,7.864566
12.26498,51,8.032487
-2.584059,51,8.215072
-0.196474,51,8.399583
0.107412,51,8.575918
4.258789,51,8.750306
-2.033179,51,8.929131
-1.905338,51,9.12458
4.454125,51,9.300418
-15.897222,51,9.479641
2.294087,51,9.654097
-1.486707,51,9.830746
2.843457,51,10.017543
10.646037,51,10.197729
7.389641,51,10.386394
-4.750089,51,10.565423
2.309262,51,10.747453
-4.015339,51,10.927221
6.774545,51,11.114444
-3.897585,51,11.30418
-3.67994,51,11.48859
-6.03921,51,11.6856
18.910672,51,11.878596
-1.716385,51,12.051996
8.315768,51,12.233756
-2.059879,51,12.413964
-2.516928,51,12.591905
-5.672617,51,12.771625
2.034967,51,12.950423
1.389853,51,13.137212
14.661792,51,13.311437
-4.579806,51,13.492201
-4.813767,51,13.674031
-1.029037,51,13.860798
-6.60491,51,14.057688
-0.706522,51,14.243831
5.53202,51,14.422156
-2.642185,51,14.6144
-1.916824,51,14.793027
1.771122,51,14.966053
-8.735801,51,15.142231
1.864114,51,15.325341
-3.660419,51,15.505788
10.117298,51,15.692757
5.95025,51,15.87713
3.583688,51,16.065801
3.345921,51,16.24163
7.04412,51,16.409606
4.280303,51,16.587388
6.137117,51,16.773597
6.943428,51,16.959583
-1.211823,51,17.129354
-7.886874,51,17.311012
-2.411139,51,17.492452
1.059914,51,17.678169
8.222423,51,17.860311
-0.354245,51,18.034631
-0.286878,51,18.221365
-4.023969,51,18.396021
0.662931,51,18.576072
-5.005646,51,18.755917
0.791619,51,18.940112
5.330793,51,19.111346
0.620182,51,19.298829
2.402615,51,19.483979
9.161681,51,19.661658
0.650126,51,19.835756
2.043648,51,20.011666
0.859017,51,20.183991
5.878699,51,20.368573
9.768298,51,20.551137
1.490484,51,20.719958
-5.041256,51,20.900941
2.065654,51,21.06834
-2.471548,51,21.258955
-2.591787,51,21.442575
3.864765,51,21.620043
4.812584,51,21.800373
8.689093,51,21.979268
20.191253,51,22.152649
5.92104,51,22.336914
4.238064,51,22.513464
4.917099,51,22.702242
9.34977,51,22.872248
9.055136,51,23.05247
3.903901,51,23.227179
-6.630353,51,23.406381
-14.36593,51,23.593085
10.212847,51,23.768625
7.283559,51,23.948419
12.358385,51,24.133917
10.120414,51,24.315425
9.25066,51,24.488133
11.280596,51,24.663625
6.47592,51,24.851344
6.273396,51,25.02812
0.911537,51,25.200253
13.584591,51,25.37796
-6.238589,51,25.562829
12.90207,51,25.742305
7.639642,51,25.916092
14.78456,51,26.098045
13.326973,51,26.29055
10.636301,51,26.465868
10.745974,51,26.642526
9.323832,51,26.818457
7.53124,51,27.007089
