#{"t_start": 1584133377.4435556, "env_id": "su_acrobot_cdc-v0"}
r,l,t
-32.95888,51,1.266614
-95.343347,51,1.318261
-28.137411,51,1.369738
-11.165842,51,1.421108
-8.489994,51,1.472311
-31.730632,51,1.523696
-14.544142,51,1.575239
-48.908566,51,1.626319
-23.653298,51,1.677906
-13.17332,51,1.729592
-10.271484,51,1.781002
1.46987,51,1.832597
-13.322191,51,1.885475
-29.72157,51,1.937623
-18.415411,51,1.990037
30.566447,51,2.042444
-8.209616,51,2.094659
30.898267,51,2.146898
-17.652406,51,2.198873
-89.669877,51,2.249578
-81.619124,51,2.702769
-66.867243,51,2.754695
12.637665,51,2.806263
-29.757145,51,2.85847
-31.823254,51,2.910187
-91.910554,51,2.960709
-55.500311,51,3.011165
-34.52407,51,3.061502
-94.078134,51,3.111777
-72.000404,51,3.162431
8.5441,51,3.212811
-45.593722,51,3.263315
-20.727955,51,3.313888
-1.086185,51,3.364042
11.774148,51,3.414354
-15.273308,51,3.464734
-10.378823,51,3.515437
-2.219641,51,3.566333
-66.816809,51,3.616753
-33.530193,51,3.667124
-25.565865,51,3.797832
-63.343637,51,3.848838
-4.786335,51,3.900215
-51.829213,51,3.951261
27.356946,51,4.002152
-43.412367,51,4.05292
-48.572177,51,4.103731
-35.478883,51,4.154554
-27.09854,51,4.204847
-1.160766,51,4.254872
-17.454722,51,4.304793
-73.10338,51,4.354911
-85.107727,51,4.404987
-24.706031,51,4.454504
-17.997196,51,4.503765
-32.495961,51,4.553048
7.564916,51,4.60304
-4.188287,51,4.652993
-44.964913,51,4.703631
-11.095039,51,4.753731
-31.751633,51,4.891766
-26.832059,51,4.942187
-88.088076,51,4.992837
-19.435242,51,5.04392
-5.153759,51,5.094796
-5.012587,51,5.150789
-55.926044,51,5.205427
-41.507375,51,5.258681
-2.399013,51,5.311123
-56.162403,51,5.364038
-35.841896,51,5.416404
-40.0469,51,5.46931
-4.498543,51,5.522351
-2.126209,51,5.574885
-35.331499,51,5.627307
-81.341517,51,5.686314
-23.284278,51,5.73759
-21.530425,51,5.788429
-53.462829,51,5.844084
-6.423602,51,5.896021
21.761724,51,6.034165
-80.458735,51,6.086896
-9.603088,51,6.141068
-37.481603,51,6.193949
-32.402859,51,6.246767
-58.842781,51,6.300932
-34.540247,51,6.353829
-89.959471,51,6.4066
-24.450893,51,6.460519
-8.859335,51,6.513888
-33.612095,51,6.567294
30.862958,51,6.620549
-1.221864,51,6.67259
-30.679355,51,6.726665
-8.695744,51,6.78095
-7.469502,51,6.834219
-12.242396,51,6.887889
-26.590612,51,6.942088
-24.087999,51,6.996293
-44.083173,51,7.0509
-6.506379,51,7.192291
-5.118635,51,7.245877
-91.907479,51,7.299254
-22.676126,51,7.353006
-26.270608,51,7.406888
-11.729033,51,7.46105
-60.054613,51,7.517876
7.169749,51,7.574864
37.792359,51,7.630069
22.500856,51,7.683048
-36.840705,51,7.736614
-25.033547,51,7.793326
3.863053,51,7.846766
14.247798,51,7.905892
-19.226203,51,7.958546
-48.319892,51,8.011188
