#{"t_start": 1584152730.13947, "env_id": "su_acrobot_cdc-v0"}
r,l,t
-37.012001,51,1.445113
-84.785088,51,2.154723
-1.059799,51,2.818787
-58.29155,51,3.475957
-47.492032,51,4.134839
19.974666,51,4.974777
-71.167732,51,5.622183
-84.184293,51,6.267193
-66.784935,51,6.912476
-32.341063,51,7.564836
-19.530526,51,8.294035
20.203049,51,8.957203
24.901963,51,9.624171
-45.840417,51,10.286566
-76.170049,51,10.956187
-0.104579,51,11.683915
-25.194235,51,12.328657
-70.618276,51,12.960701
-13.724808,51,13.611539
-23.223718,51,14.263718
15.772741,51,14.960687
5.961456,51,15.594526
-2.811951,51,16.232877
-35.658988,51,16.873798
22.858425,51,17.515559
-53.146333,51,18.227938
-18.395367,51,18.881922
-98.822996,51,19.541506
-80.189074,51,20.197582
-20.470382,51,20.85404
-20.257456,51,21.555563
-5.169626,51,22.200937
7.107238,51,22.842985
-7.370775,51,23.482786
13.487603,51,24.124205
-35.555027,51,24.851424
-89.307165,51,25.510412
-93.340465,51,26.168648
0.546768,51,26.830915
12.379076,51,27.492892
-15.163674,51,28.207707
8.185366,51,28.871887
0.391865,51,29.516069
3.193488,51,30.158057
-68.634722,51,30.809191
-32.500362,51,31.509508
6.346721,51,32.15255
-17.01669,51,32.79594
4.780029,51,33.436102
18.794884,51,34.074965
7.590131,51,34.779476
-56.905865,51,35.426529
-3.803888,51,36.074405
10.064244,51,36.716721
-0.15935,51,37.358704
22.371057,51,38.078914
7.832883,51,38.719935
6.297756,51,39.35817
-5.265104,51,40.00402
-6.320481,51,40.655876
-37.50078,51,41.368119
-46.088709,51,42.011447
-13.021866,51,42.658308
-27.513991,51,43.34806
6.175465,51,44.040838
-0.366974,51,44.778599
-26.056352,51,45.49197
-4.026538,51,46.170299
-30.676728,51,46.836371
-4.549158,51,47.506535
-41.670537,51,48.246514
-19.942852,51,48.938818
-56.090805,51,49.619036
-48.330863,51,50.27439
-29.302639,51,50.919059
-16.53412,51,51.633428
-2.938605,51,52.293199
1.397989,51,52.946962
-29.937224,51,53.648876
-15.681954,51,54.300972
-62.917746,51,55.020408
1.402545,51,55.686181
-46.193737,51,56.341162
-7.583734,51,56.987656
-3.934045,51,57.636008
-36.117526,51,58.357886
9.453988,51,59.007345
21.225459,51,59.647977
-7.194568,51,60.300973
12.991646,51,60.93877
2.120935,51,61.644838
6.931524,51,62.284628
2.593725,51,62.924364
-18.41627,51,63.571499
3.64246,51,64.218576
1.18418,51,64.932145
-9.393888,51,65.608791
1.913731,51,66.307231
-17.054598,51,66.956356
5.593753,51,67.601451
1.632095,51,68.322161
-19.343764,51,68.983659
6.833548,51,69.630568
0.067429,51,70.270583
-7.487566,51,70.904658
14.75844,51,71.634891
-38.41051,51,72.287928
-5.673575,51,72.940098
-21.40412,51,73.605441
-3.06296,51,74.245396
-0.775336,51,74.953762
-25.553418,51,75.587321
-39.792553,51,76.232576
-4.971615,51,76.868922
3.059886,51,77.507161
-8.706546,51,78.253095
0.547766,51,78.897194
-6.28224,51,79.545298
-14.041471,51,80.204809
-10.135159,51,80.840623
9.174973,51,81.539908
1.282548,51,82.177808
-0.816684,51,82.823939
-14.091336,51,83.457934
0.594324,51,84.094283
-5.096337,51,84.813128
-1.810051,51,85.47329
-6.352863,51,86.109753
-0.71688,51,86.757251
0.858207,51,87.38935
-28.621616,51,88.088693
-13.935143,51,88.732969
2.981814,51,89.378471
-9.037444,51,90.028697
5.959386,51,90.677593
-16.093604,51,91.383562
-14.996784,51,92.049448
4.545994,51,92.688957
-6.140772,51,93.34555
-0.912993,51,93.983339
-8.957331,51,94.699557
-28.472611,51,95.357462
-20.85164,51,96.009264
-7.199888,51,96.660623
3.587808,51,97.302661
6.547096,51,98.006601
-15.965083,51,98.661188
-20.741423,51,99.297757
-15.181422,51,99.950592
-0.415128,51,100.581221
7.069334,51,101.275872
-0.701788,51,101.91541
-4.793206,51,102.55558
4.684161,51,103.190875
-0.947057,51,103.824737
0.563635,51,104.520183
4.435495,51,105.163601
-42.164372,51,105.80077
-15.130438,51,106.436175
-28.007515,51,107.071209
6.883679,51,107.771186
-2.776979,51,108.431712
6.409387,51,109.087054
2.204523,51,109.747642
-5.24128,51,110.390409
1.556724,51,111.096432
3.403086,51,111.75949
0.161191,51,112.419258
-5.935544,51,113.079856
-46.406277,51,113.713822
-22.709165,51,114.411172
2.055046,51,115.063346
-6.856666,51,115.689056
-11.792189,51,116.35072
-36.127059,51,116.990652
-5.547861,51,117.686195
8.51978,51,118.326058
3.280411,51,118.983162
2.03495,51,119.643604
-4.292567,51,120.293462
-7.52336,51,120.994652
-12.128241,51,121.638759
-4.387775,51,122.284475
7.944992,51,122.926777
-26.185208,51,123.570523
-3.810701,51,124.274414
4.148803,51,124.939223
2.981727,51,125.584486
1.19615,51,126.233322
-1.354349,51,126.928076
-1.471991,51,127.630488
3.933156,51,128.285946
-0.240221,51,128.926265
3.476138,51,129.569539
-10.143823,51,130.215068
-15.938804,51,130.941229
-14.038749,51,131.622087
0.97588,51,132.280979
-6.189915,51,132.931497
3.012722,51,133.600309
-8.925151,51,134.30176
2.207139,51,134.953006
6.080295,51,135.607423
-5.279685,51,136.260505
-13.698935,51,136.924571
-13.709921,51,137.630404
2.199138,51,138.277173
-26.296974,51,138.923817
-5.376566,51,139.570627
-28.5452,51,140.216426
-11.76347,51,140.926877
3.121433,51,141.580665
-1.758606,51,142.23462
4.335922,51,142.883233
-38.807295,51,143.533316
-0.467578,51,144.23869
0.882838,51,144.881092
-2.648151,51,145.524274
2.253132,51,146.165722
-38.80949,51,146.810794
-7.338274,51,147.513597
-6.785846,51,148.161022
-10.904456,51,148.80473
-16.173169,51,149.447459
-7.609301,51,150.092577
-23.516,51,150.80064
-1.904156,51,151.453752
5.057563,51,152.119342
-4.401176,51,152.769928
-4.457016,51,153.417537
7.340539,51,154.130718
5.245936,51,154.815631
-0.04408,51,155.46526
-2.926008,51,156.1035
-9.288259,51,156.74589
-17.056449,51,157.456823
15.500861,51,158.124848
-15.387398,51,158.776983
-8.630875,51,159.433202
-11.012011,51,160.072931
-7.511031,51,160.77901
4.620597,51,161.429823
-3.788641,51,162.076168
-3.637764,51,162.730548
4.120618,51,163.381907
1.880795,51,164.085603
-7.288426,51,164.731777
1.426335,51,165.374855
5.622682,51,166.025651
4.400012,51,166.672067
3.125455,51,167.375066
-8.993496,51,168.015338
-0.233948,51,168.647818
-10.816966,51,169.310397
4.999627,51,169.974908
2.198952,51,170.652419
-7.911486,51,171.358216
-4.777231,51,172.000043
-22.688248,51,172.637425
-0.077331,51,173.283192
18.039074,51,173.928456
-9.277222,51,174.651789
-7.555284,51,175.296374
-3.257282,51,175.937512
2.709712,51,176.592731
4.497697,51,177.245231
-33.109224,51,177.946166
-31.252344,51,178.595978
-10.553008,51,179.242632
5.691382,51,179.912349
1.713665,51,180.567941
4.027652,51,181.272901
-10.551378,51,181.91985
4.514756,51,182.576038
-10.242003,51,183.217397
-12.527185,51,183.854596
-4.355457,51,184.562968
2.464333,51,185.214672
7.893433,51,185.865403
-3.657204,51,186.541011
9.668901,51,187.198374
-10.183829,51,187.913676
-5.995087,51,188.568691
-7.494111,51,189.221818
4.519617,51,189.877913
5.040689,51,190.537874
-9.477006,51,191.25528
-8.833092,51,191.898003
2.895762,51,192.546474
-18.396075,51,193.186188
4.755487,51,193.828351
-14.914162,51,194.559464
18.546306,51,195.195135
4.545059,51,195.832669
-2.879482,51,196.468926
2.241624,51,197.107056
7.35588,51,197.807444
-5.520876,51,198.447858
0.944646,51,199.085634
4.413649,51,199.711954
8.797875,51,200.340592
10.49277,51,201.035171
-7.945019,51,201.676167
2.516315,51,202.312403
-2.353584,51,202.946337
-5.394341,51,203.585365
-10.199676,51,204.304072
-3.364009,51,204.966068
11.637392,51,205.632016
-28.655187,51,206.296405
6.286633,51,206.954764
-10.696464,51,207.665012
10.06426,51,208.3112
-1.855714,51,208.959582
9.894209,51,209.6054
-5.876587,51,210.237261
17.854623,51,210.943545
9.106353,51,211.600495
12.384117,51,212.235512
-2.563359,51,212.874685
-0.608591,51,213.512274
-7.544886,51,214.210878
2.770481,51,214.857639
5.12699,51,215.499685
-3.921821,51,216.138263
-3.39359,51,216.777324
-15.12424,51,217.474071
-29.143698,51,218.124288
-6.367536,51,218.761985
-16.92339,51,219.401948
3.360327,51,220.039569
-7.787912,51,220.739853
-10.751311,51,221.386166
-3.205427,51,222.020349
7.002242,51,222.663785
7.145001,51,223.305609
-2.848784,51,224.009776
8.374487,51,224.658872
-0.413977,51,225.332033
-4.048455,51,225.978458
-4.100789,51,226.623198
-1.588543,51,227.33377
-6.756599,51,227.985183
-4.270373,51,228.628434
4.564846,51,229.289129
-0.483888,51,229.953501
-5.472368,51,230.660724
-13.883953,51,231.307231
-4.313353,51,231.964532
7.060031,51,232.645627
-25.164451,51,233.312521
-30.886682,51,234.049472
5.126413,51,234.708959
-4.166684,51,235.377774
-2.601175,51,236.037062
-5.441479,51,236.689069
-4.778751,51,237.413069
-5.31799,51,238.069867
-3.128606,51,238.731123
-10.263509,51,239.396123
-2.999198,51,240.064424
-11.464531,51,240.77373
8.159884,51,241.431346
6.063614,51,242.097888
2.003877,51,242.747602
5.213319,51,243.40033
8.155278,51,244.114572
2.779405,51,244.773522
-8.455771,51,245.434152
4.403512,51,246.087417
0.913628,51,246.737605
4.259068,51,247.449482
-15.586714,51,248.097814
-25.838104,51,248.763801
-14.392269,51,249.40583
-1.053199,51,250.039889
-3.524267,51,250.752828
-8.354402,51,251.399577
-18.303547,51,252.051897
-2.583186,51,252.711703
0.140151,51,253.358484
-10.556296,51,254.0811
-2.980417,51,254.726504
8.316612,51,255.376233
-1.949035,51,256.025984
-8.595215,51,256.677073
1.42025,51,257.383094
13.553747,51,258.030108
-16.023594,51,258.675273
-11.646237,51,259.326252
-7.227315,51,259.989418
-7.897302,51,260.693794
-4.564478,51,261.329761
-16.072907,51,261.978906
6.363256,51,262.629385
10.376243,51,263.305928
1.636098,51,264.045586
-9.373521,51,264.690788
0.524765,51,265.336889
0.207773,51,265.973499
7.896807,51,266.606474
-3.284517,51,267.305875
-1.63275,51,267.946876
-10.328155,51,268.593898
-2.560855,51,269.251298
19.266231,51,269.90132
-18.339479,51,270.608485
6.908435,51,271.254106
-6.722262,51,271.905722
21.509556,51,272.56537
20.771861,51,273.216853
6.035626,51,273.925282
4.395682,51,274.572834
0.216661,51,275.223445
11.391534,51,275.880584
8.020266,51,276.530535
8.166587,51,277.241989
-15.272671,51,277.892709
10.980182,51,278.544898
2.676391,51,279.199899
7.202878,51,279.849707
2.300638,51,280.549901
0.578612,51,281.196859
-1.006273,51,281.843805
-1.376951,51,282.494447
-1.803286,51,283.143529
4.792306,51,283.847908
0.813144,51,284.48913
-1.684696,51,285.13363
3.25056,51,285.808911
-2.132409,51,286.450951
-20.360732,51,287.152091
-3.055973,51,287.794201
-12.351133,51,288.436055
-5.936919,51,289.083935
-9.51916,51,289.728228
-1.115493,51,290.433207
-22.98889,51,291.074675
-14.532319,51,291.712845
