#{"t_start": 1584133377.4527726, "env_id": "su_acrobot_cdc-v0"}
r,l,t
-16.503811,51,1.193009
-34.281325,51,1.24391
-31.152923,51,1.293693
-47.334917,51,1.343395
-19.039744,51,1.393163
-27.279834,51,1.442855
-88.932754,51,1.492627
-24.496511,51,1.542251
-29.036098,51,1.591803
-49.915588,51,1.64145
3.159971,51,1.691007
-18.788166,51,1.7407
-94.706611,51,1.792289
11.756151,51,1.845407
-37.576028,51,1.899945
-22.335141,51,1.954547
-47.731035,51,2.009067
7.835941,51,2.063559
-42.662119,51,2.118311
-48.662999,51,2.172997
-32.165634,51,2.616853
11.308958,51,2.674564
-3.464783,51,2.729663
-78.468846,51,2.784021
-19.993749,51,2.838724
-26.851315,51,2.890739
-0.163775,51,2.942683
-78.816501,51,2.995037
-41.805646,51,3.04919
-7.142429,51,3.103812
-36.837515,51,3.156123
-1.892459,51,3.207518
-20.984129,51,3.259032
-57.295935,51,3.310342
-57.175338,51,3.366649
-32.176681,51,3.417692
-48.162937,51,3.468581
-16.236784,51,3.519705
-21.722896,51,3.571708
-23.942833,51,3.627517
-22.154259,51,3.760708
-13.545029,51,3.812983
-17.016454,51,3.864611
-16.962567,51,3.917199
-20.38422,51,3.969294
-24.997042,51,4.021557
-24.171427,51,4.0795
-48.015454,51,4.131158
-35.449493,51,4.183
-42.218164,51,4.23531
9.845738,51,4.287573
-72.763257,51,4.339686
-16.025975,51,4.39553
-9.211295,51,4.447386
-16.788853,51,4.49812
2.451091,51,4.548961
-41.022245,51,4.599871
-67.061758,51,4.65164
-29.19927,51,4.704344
-17.62921,51,4.756085
5.380177,51,4.885744
-43.072022,51,4.936907
-31.357354,51,4.988527
-9.660657,51,5.040312
-19.224001,51,5.091645
-34.575765,51,5.143032
-8.227115,51,5.1946
-9.928237,51,5.247808
-77.908445,51,5.299189
-10.096654,51,5.350626
6.66296,51,5.401949
-20.330231,51,5.452705
-34.738138,51,5.503602
-8.136402,51,5.554347
-44.665304,51,5.604972
-35.984048,51,5.655863
-22.52732,51,5.706975
3.129971,51,5.757629
-57.932818,51,5.809143
-84.397478,51,5.860087
-9.323872,51,5.99564
-6.460808,51,6.046256
-30.312563,51,6.09694
-15.811372,51,6.147805
-11.668017,51,6.198182
-40.624269,51,6.248069
6.09992,51,6.298981
-24.225046,51,6.349333
-66.704664,51,6.399732
-29.403366,51,6.457922
1.014719,51,6.508399
-20.744948,51,6.559058
-17.268265,51,6.611374
-70.897373,51,6.663885
-21.361998,51,6.716459
-39.626995,51,6.768965
-90.988797,51,6.821779
-5.711925,51,6.874002
0.546575,51,6.926174
-19.174162,51,6.978625
-9.572049,51,7.115439
-39.157443,51,7.17345
-6.129875,51,7.227187
-20.755474,51,7.28169
-9.798471,51,7.335655
-22.000456,51,7.390177
-12.122285,51,7.442463
-10.74955,51,7.496597
-56.060239,51,7.5518
-2.506903,51,7.60499
-28.550444,51,7.657797
-27.271169,51,7.709533
-37.60468,51,7.760874
36.208829,51,7.81258
-62.7862,51,7.863804
-36.319454,51,7.915238
-16.93776,51,7.966285
-43.906335,51,8.017438
-94.011482,51,8.068441
-41.806517,51,8.120096
-18.326789,51,8.257625
-17.412877,51,8.308837
-17.366079,51,8.360344
4.712016,51,8.411333
-39.63877,51,8.462344
7.714094,51,8.513404
2.562387,51,8.564535
-21.1859,51,8.616014
-81.549872,51,8.667199
-38.029638,51,8.718136
-15.942876,51,8.769031
-40.223003,51,8.820164
7.404844,51,8.871277
13.546632,51,8.922648
-79.375141,51,8.973955
-79.348633,51,9.029912
-94.922448,51,9.080982
-5.739057,51,9.132013
-13.433185,51,9.184139
-43.308073,51,9.236861
-44.9413,51,9.369454
-70.62454,51,9.421431
-26.393937,51,9.474009
21.145895,51,9.526229
-38.440039,51,9.578124
-19.496231,51,9.630345
-37.101389,51,9.682796
-22.706427,51,9.733911
-28.974173,51,9.789116
-30.913062,51,9.840382
-3.447379,51,9.892448
-14.154083,51,9.943114
-14.886828,51,9.993961
-38.788772,51,10.046748
-25.756691,51,10.098464
-48.837142,51,10.150146
-4.945427,51,10.201671
6.015131,51,10.253591
25.004479,51,10.305273
-20.161494,51,10.357085
-0.451872,51,10.48436
-17.267563,51,10.536866
-75.238263,51,10.593431
-74.01095,51,10.644433
-6.281542,51,10.695831
-2.835466,51,10.747452
-48.783346,51,10.79899
-22.208159,51,10.850427
0.310165,51,10.901915
-12.438595,51,10.9532
-68.88196,51,11.004539
-3.903636,51,11.055843
12.497211,51,11.112764
-45.812717,51,11.164709
-69.124203,51,11.216375
12.738892,51,11.267853
-16.980687,51,11.319157
-44.656739,51,11.370534
-27.433051,51,11.422158
-33.890206,51,11.473526
-11.246242,51,11.607991
-28.81539,51,11.666154
-45.162752,51,11.72047
-74.890968,51,11.771295
-61.283488,51,11.822809
-5.106076,51,11.874267
-39.963546,51,11.925738
-47.156153,51,11.976995
-25.396549,51,12.028656
-13.289107,51,12.079736
-68.552632,51,12.130566
-5.052557,51,12.181481
-5.679264,51,12.232281
-68.436266,51,12.283217
-31.222285,51,12.337094
-43.009622,51,12.388222
-29.289108,51,12.439319
-51.665162,51,12.490637
4.330137,51,12.541685
-89.663905,51,12.592887
-69.410756,51,12.729687
-3.800088,51,12.780337
0.139788,51,12.831189
-17.078006,51,12.882688
-6.231606,51,12.933364
-44.035608,51,12.983903
10.116444,51,13.034854
-51.011673,51,13.086221
-51.776787,51,13.13746
-83.317612,51,13.187814
-19.819622,51,13.238835
19.684286,51,13.289913
-40.195536,51,13.34087
-68.122776,51,13.391735
-15.387509,51,13.442661
-11.763942,51,13.49332
-15.290363,51,13.544088
-8.316661,51,13.594985
-35.03557,51,13.645968
-5.945226,51,13.696977
-6.088713,51,13.82958
-21.424985,51,13.881594
-54.5833,51,13.934036
-28.048642,51,13.985453
5.407549,51,14.037665
-12.949719,51,14.090072
-44.202743,51,14.148483
-1.852695,51,14.201593
-48.153204,51,14.254842
-42.549959,51,14.307108
9.273998,51,14.359295
-67.639207,51,14.417107
18.447781,51,14.469445
-48.767806,51,14.529677
-70.203717,51,14.581366
-30.190331,51,14.632729
-88.899933,51,14.684257
-2.043925,51,14.736442
-7.368032,51,14.789071
-3.729708,51,14.842862
-86.710084,51,14.978204
11.300243,51,15.033188
-31.832329,51,15.091862
-10.623062,51,15.146721
-63.833367,51,15.200252
-24.955961,51,15.252833
-42.832357,51,15.305888
7.511634,51,15.35833
0.125429,51,15.415739
-27.928701,51,15.468536
1.271648,51,15.520684
-2.999734,51,15.572278
-39.292168,51,15.623644
-21.518548,51,15.675401
-29.486394,51,15.726527
-15.735674,51,15.777902
-31.165298,51,15.831257
27.967222,51,15.884948
-17.569779,51,15.938319
-55.127879,51,15.992012
-26.841073,51,16.045725
-36.884919,51,16.177055
-17.765225,51,16.230654
-1.430943,51,16.283962
-74.108288,51,16.337268
-44.344297,51,16.390324
-40.702581,51,16.443539
-9.584793,51,16.49491
-24.754823,51,16.546316
-16.087182,51,16.60189
-98.259488,51,16.65398
2.489369,51,16.705302
-6.993486,51,16.759116
-37.495122,51,16.810846
-17.850012,51,16.862665
-31.39123,51,16.913253
-19.601322,51,16.964073
-15.878952,51,17.014987
-34.962406,51,17.065901
-34.866301,51,17.11775
-15.585827,51,17.170229
-20.662176,51,17.309203
-85.777637,51,17.36173
-36.931611,51,17.414298
-7.42473,51,17.465482
-90.512965,51,17.51653
-59.755357,51,17.567519
-57.245028,51,17.618705
-59.315893,51,17.670296
-18.660593,51,17.723765
-14.186538,51,17.776175
-31.063559,51,17.827955
-45.539937,51,17.880304
-48.471111,51,17.93322
-63.558167,51,17.985902
-44.722818,51,18.038292
-66.251792,51,18.091221
-23.696198,51,18.143978
-68.983534,51,18.195464
-65.692868,51,18.247583
-55.281481,51,18.300664
-27.699822,51,18.43289
-8.596845,51,18.484863
7.304206,51,18.536802
-9.334584,51,18.588709
-41.410821,51,18.640215
-36.777202,51,18.69168
-30.521759,51,18.743166
-30.260578,51,18.794588
1.961436,51,18.846095
-62.509504,51,18.897453
-21.043457,51,18.948657
-9.146252,51,18.999969
-87.961733,51,19.05137
-89.437555,51,19.102638
-12.968934,51,19.15405
-66.099646,51,19.205357
18.783072,51,19.261142
-30.259209,51,19.318563
-29.204552,51,19.374139
-23.412168,51,19.428946
-66.670604,51,19.561288
-1.795978,51,19.616209
-20.645469,51,19.6692
-0.491274,51,19.720701
-30.293705,51,19.772054
-56.873099,51,19.823521
-54.087066,51,19.875153
-44.970135,51,19.926716
-19.329843,51,19.978323
-18.460254,51,20.029724
-10.775679,51,20.081214
-12.318663,51,20.132588
14.974613,51,20.184047
-4.707959,51,20.235509
-7.999488,51,20.287016
-42.069177,51,20.338454
-7.553289,51,20.38994
-14.473347,51,20.441558
-11.955608,51,20.493412
-25.428783,51,20.54634
-19.884605,51,20.675941
-27.835389,51,20.727822
-4.166257,51,20.779502
-49.194902,51,20.831208
-11.64194,51,20.8829
12.03355,51,20.934555
-3.672062,51,20.986183
-13.265633,51,21.037939
-11.472343,51,21.089561
-42.935714,51,21.14106
-13.110089,51,21.192746
-31.992103,51,21.244364
-37.868179,51,21.295965
-2.873247,51,21.347677
28.389644,51,21.399372
-18.37177,51,21.451007
-47.91635,51,21.50265
-12.314986,51,21.554379
-35.543565,51,21.606362
-8.272574,51,21.658324
-2.276683,51,21.788934
-26.659996,51,21.840504
-4.357312,51,21.892416
-62.344165,51,21.944197
-30.005147,51,21.995894
16.78931,51,22.04762
-19.937992,51,22.099464
6.370334,51,22.151175
-36.386423,51,22.20274
-23.188175,51,22.254281
-37.833979,51,22.306057
-60.582961,51,22.357935
-10.122067,51,22.409784
-27.512816,51,22.461697
11.533029,51,22.513525
-76.485174,51,22.56526
-73.221805,51,22.617064
-55.443774,51,22.67064
-11.137531,51,22.723229
-42.000698,51,22.775283
-21.29068,51,22.908859
-8.205738,51,22.96182
-30.447273,51,23.014144
-98.845472,51,23.065973
-83.04422,51,23.117336
-68.372744,51,23.16833
-27.796321,51,23.219321
-25.710706,51,23.270365
-63.401451,51,23.32127
-69.406988,51,23.371991
-71.013993,51,23.422766
-7.09489,51,23.473643
16.063758,51,23.524494
-1.754636,51,23.574688
-91.920262,51,23.624962
-22.474511,51,23.675441
-59.415781,51,23.72599
-40.744893,51,23.782156
-20.104579,51,23.834353
-43.516315,51,23.886165
-54.774755,51,24.012035
-29.181776,51,24.063686
