#{"t_start": 1584139980.944259, "env_id": "su_acrobot_cdc-v0"}
r,l,t
-4.629469,51,0.942895
2.930694,51,0.98529
5.179224,51,1.028371
-36.621379,51,1.071347
4.293813,51,1.114216
3.318883,51,1.15699
-2.188943,51,1.199874
-10.475918,51,1.242994
-8.982075,51,1.28609
-10.775678,51,1.32914
1.598389,51,1.372143
-8.638797,51,1.415235
0.651741,51,1.458268
-9.608198,51,1.501276
-5.597424,51,1.544343
-16.189848,51,1.587371
0.121934,51,1.630284
-13.482958,51,1.673174
7.060408,51,1.716092
-10.640323,51,2.132476
-49.345595,51,2.203473
-18.079435,51,2.417566
-1.544706,51,2.470638
-4.807843,51,2.689262
1.050515,51,2.753153
-0.762433,51,2.973127
4.053435,51,3.026503
-3.844557,51,3.256684
-2.712451,51,3.312301
1.765773,51,3.52667
0.676911,51,3.578987
-2.514758,51,3.801792
-2.451717,51,3.858223
5.263248,51,4.073292
-0.358605,51,4.131926
6.402369,51,4.346746
0.129012,51,4.407895
-1.835872,51,4.645115
-3.346478,51,4.703364
-3.874384,51,4.914482
-2.437716,51,4.980507
0.183909,51,5.199734
-0.463741,51,5.263106
-0.194196,51,5.473814
0.283929,51,5.535984
0.767468,51,5.755543
2.814563,51,5.814839
3.864738,51,6.03666
-4.250518,51,6.098716
-3.75058,51,6.311496
-4.786844,51,6.379456
-2.745935,51,6.594205
1.59771,51,6.825063
7.895998,51,6.882877
1.26323,51,7.122468
6.294728,51,7.182561
-1.417119,51,7.39537
-0.759239,51,7.460588
3.72969,51,7.676258
5.085434,51,7.731113
3.663661,51,7.957923
1.901308,51,8.016516
3.667636,51,8.239621
0.825355,51,8.304006
-1.833322,51,8.535952
-0.593035,51,8.603464
-2.480668,51,8.839799
-0.949293,51,8.908435
0.377913,51,9.13713
-0.643546,51,9.204482
-1.599443,51,9.432186
1.430131,51,9.51134
-3.698251,51,9.725841
-0.858517,51,9.791446
-2.162531,51,10.028198
-7.371078,51,10.096297
-2.365681,51,10.323442
5.896361,51,10.382587
-2.030076,51,10.596017
2.72328,51,10.669682
-5.136706,51,10.886291
1.629115,51,10.940717
-2.960936,51,11.168237
0.544956,51,11.221068
-2.992015,51,11.45599
0.832482,51,11.515349
-1.079172,51,11.740446
-1.693147,51,11.805595
-1.756533,51,12.038989
-1.395417,51,12.102063
-5.760949,51,12.338605
1.476249,51,12.404256
-5.119871,51,12.627247
-3.863179,51,12.682806
-3.592927,51,12.89892
0.294718,51,12.967213
-1.829521,51,13.196
-2.266464,51,13.267917
-1.806465,51,13.503747
6.754589,51,13.571516
-1.516469,51,13.791913
3.307463,51,14.029325
-1.639864,51,14.088297
1.152712,51,14.318561
