#{"t_start": 1584131714.4499266, "env_id": "su_acrobot_cdc-v0"}
r,l,t
2.004418,51,1.52208
-35.343286,51,2.220713
-17.798759,51,2.879269
-28.916808,51,3.527516
-100.157786,51,4.190079
-10.277425,51,4.875126
-20.309581,51,5.552742
-41.263188,51,6.209416
-60.640772,51,6.882917
-19.635142,51,7.523114
-66.571059,51,8.173261
-54.517579,51,8.828555
-71.563899,51,9.496893
-33.574517,51,10.161256
-17.43073,51,10.828473
-26.674145,51,11.495511
-47.104299,51,12.160035
-85.380234,51,12.828041
-31.941384,51,13.501574
-44.907492,51,14.149263
-38.219824,51,14.798166
0.983881,51,15.444107
-41.37872,51,16.088393
-2.678803,51,16.732637
-26.887755,51,17.380777
-21.701798,51,18.030691
-44.004554,51,18.678675
10.152783,51,19.329178
-12.152728,51,19.991472
-63.44324,51,20.652041
-81.091518,51,21.317566
-8.795166,51,21.983673
-80.25944,51,22.650023
8.057943,51,23.317918
-19.17039,51,23.979733
-7.903849,51,24.652732
-48.025578,51,25.322703
-40.644475,51,25.991786
-3.885469,51,26.662008
15.495731,51,27.309498
-91.200444,51,27.959062
-4.888748,51,28.606007
-24.387872,51,29.252067
-4.917966,51,29.898894
-16.922526,51,30.549061
-18.75754,51,31.198983
13.847431,51,31.844839
-14.359649,51,32.4991
-14.588329,51,33.159894
-14.99804,51,33.831372
-69.268756,51,34.50352
-85.634018,51,35.17143
19.330593,51,35.834582
-94.253386,51,36.493438
-20.652345,51,37.153578
25.892783,51,37.807353
-29.44164,51,38.452599
-97.502688,51,39.100058
-69.179489,51,39.7511
-15.144313,51,40.401982
-42.180349,51,41.054743
0.160941,51,41.708044
-50.661456,51,42.359381
-63.117624,51,43.009695
-2.629175,51,43.659368
8.679097,51,44.309843
-39.167579,51,44.96628
-20.877723,51,45.618554
-4.498674,51,46.292692
-18.63108,51,46.949041
-18.037847,51,47.618969
-11.495913,51,48.266327
-14.843306,51,48.93962
-49.825302,51,49.580736
-4.806764,51,50.229604
-13.183793,51,50.897453
-23.642421,51,51.549584
-19.430909,51,52.197805
-36.507222,51,52.857524
-33.911214,51,53.503356
-50.972523,51,54.155789
14.237176,51,54.822754
-52.053389,51,55.471153
-23.05483,51,56.141655
-80.631667,51,56.7936
-30.852357,51,57.450456
-68.568824,51,58.100799
-8.998371,51,58.753472
2.541716,51,59.408416
-62.349511,51,60.071591
-55.851641,51,60.734134
-74.381402,51,61.407246
-70.561332,51,62.043778
-38.52772,51,62.686084
-5.087247,51,63.342769
-23.452909,51,64.003063
-60.451933,51,64.658661
-13.886757,51,65.312168
-14.112236,51,65.968411
-8.146396,51,66.639331
-67.324238,51,67.298933
-20.160776,51,67.960795
-3.069963,51,68.617121
-24.5328,51,69.266925
-18.208083,51,69.924436
-33.662312,51,70.574631
-49.449239,51,71.225109
5.706899,51,71.895574
-3.313589,51,72.53611
0.553601,51,73.189487
-37.120223,51,73.84975
-1.905908,51,74.51482
-22.112448,51,75.17331
-41.57759,51,75.833505
-30.931981,51,76.497545
-24.688895,51,77.148165
8.125286,51,77.800312
-40.226101,51,78.45353
-6.435793,51,79.116593
-41.053048,51,79.767224
-43.289095,51,80.423118
3.311497,51,81.075181
-32.226835,51,81.728826
-1.794557,51,82.384816
10.5352,51,83.028958
0.35846,51,83.699563
-38.993096,51,84.348919
5.806308,51,85.016112
-7.896957,51,85.679919
-35.463571,51,86.323795
1.513504,51,86.978096
-18.910374,51,87.640446
-7.592579,51,88.285113
-6.744191,51,88.944257
-45.644599,51,89.596646
-8.369338,51,90.267481
-46.734877,51,90.921586
1.131443,51,91.574489
1.664577,51,92.217486
9.738626,51,92.863439
-2.150009,51,93.523753
-4.48615,51,94.175108
-6.775604,51,94.826744
-0.780217,51,95.482916
-3.495968,51,96.138717
-10.484668,51,96.784325
-10.910342,51,97.443744
-8.682845,51,98.096362
-22.436485,51,98.753469
-13.778641,51,99.412355
-16.348896,51,100.070558
8.768841,51,100.738765
7.661988,51,101.384556
-10.560539,51,102.04302
4.59526,51,102.690703
-1.239822,51,103.358997
-8.452724,51,104.013084
-0.652271,51,104.661144
-5.36066,51,105.314032
-8.615966,51,105.963129
-13.445312,51,106.627872
6.512363,51,107.287472
0.394376,51,107.931212
-13.059467,51,108.587873
2.02347,51,109.249997
6.228008,51,109.908277
-13.032797,51,110.560885
-25.28416,51,111.223437
-11.475757,51,111.872947
-0.485701,51,112.529753
-25.702754,51,113.185622
-12.150256,51,113.850481
2.86665,51,114.50553
-12.635355,51,115.166607
-6.30125,51,115.809967
-7.99093,51,116.466817
-8.561059,51,117.123363
-48.600229,51,117.775252
12.868944,51,118.430582
7.263306,51,119.086957
5.143896,51,119.740538
15.126626,51,120.392761
-21.202062,51,121.055787
-65.589783,51,121.712107
8.021552,51,122.372076
4.567478,51,123.017646
7.692978,51,123.676638
-17.549383,51,124.32713
18.889504,51,124.988068
3.535901,51,125.647072
-13.481296,51,126.305049
9.106244,51,126.961398
6.922242,51,127.60764
4.964833,51,128.275618
-15.811032,51,128.937577
5.435401,51,129.590917
-23.059329,51,130.249339
18.585121,51,130.899002
-9.169894,51,131.554506
1.016642,51,132.208841
-3.089147,51,132.863892
-2.064853,51,133.524023
2.809671,51,134.18616
-11.090707,51,134.833494
