#{"t_start": 1584131714.4488873, "env_id": "su_acrobot_cdc-v0"}
r,l,t
-30.952419,51,1.521549
-42.454473,51,2.220141
-22.233748,51,2.878741
-54.015627,51,3.526987
-62.445728,51,4.189548
-40.247066,51,4.8746
-22.771643,51,5.552156
-25.692244,51,6.208877
-17.880223,51,6.882395
-21.785969,51,7.522585
-80.643172,51,8.172723
5.284066,51,8.827986
-36.717875,51,9.496284
2.352839,51,10.160659
-33.060447,51,10.827829
2.947758,51,11.494929
-5.453052,51,12.159411
-12.832413,51,12.827421
-12.275188,51,13.501036
-65.611537,51,14.148707
-9.280122,51,14.797602
-1.828479,51,15.443512
-25.529675,51,16.087835
2.441271,51,16.732085
-24.96317,51,17.380225
-7.626889,51,18.030134
-36.869827,51,18.678121
-83.031082,51,19.328623
-37.314424,51,19.990838
-17.904814,51,20.651452
-18.600493,51,21.316981
-32.953893,51,21.983101
-49.537511,51,22.649413
-10.745607,51,23.317274
-21.930226,51,23.979156
-56.698179,51,24.652086
-51.021282,51,25.322093
-15.190446,51,25.991165
-35.813605,51,26.661479
-39.996492,51,27.308933
-0.414747,51,27.958527
-36.189116,51,28.60547
-32.56885,51,29.251514
-9.963029,51,29.89835
-24.086165,51,30.548475
-2.809065,51,31.198445
-58.310288,51,31.844263
-81.244035,51,32.498555
-7.783938,51,33.159265
-12.806289,51,33.830778
-86.171126,51,34.502934
-28.482898,51,35.17082
-39.789178,51,35.833993
-15.917916,51,36.49288
-10.729711,51,37.152974
-39.636516,51,37.806685
-47.760444,51,38.452036
21.051352,51,39.099504
-16.334842,51,39.750561
-52.565771,51,40.401443
-41.330874,51,41.054191
-21.011598,51,41.707497
-24.210757,51,42.358822
-38.086974,51,43.009156
-16.328518,51,43.658822
-84.563603,51,44.309285
-22.278327,51,44.965741
19.27528,51,45.618012
-14.277487,51,46.292137
14.053252,51,46.948494
13.621562,51,47.618429
-3.880656,51,48.265792
-97.528149,51,48.93907
-18.559443,51,49.580209
-94.976654,51,50.229061
-9.73368,51,50.896882
-2.573813,51,51.549016
-27.449235,51,52.197248
-26.451898,51,52.856967
-14.464844,51,53.502806
-54.444648,51,54.155239
-1.098801,51,54.822203
-0.55571,51,55.470587
2.232616,51,56.141029
8.138884,51,56.79299
-1.662972,51,57.449923
-6.008327,51,58.100224
-39.655034,51,58.752894
-30.229864,51,59.407864
-7.156673,51,60.071011
3.560578,51,60.733568
-99.321925,51,61.406704
-12.086898,51,62.04322
-54.682968,51,62.68553
-33.978427,51,63.342184
12.945352,51,64.002524
-7.703588,51,64.658111
-65.913692,51,65.311616
-5.428239,51,65.967798
-28.516136,51,66.638761
-8.237811,51,67.298397
-42.207812,51,67.960224
7.547187,51,68.616562
2.178348,51,69.266371
-22.35745,51,69.923898
-2.851119,51,70.574039
-17.728981,51,71.224531
-20.6567,51,71.895038
-0.526898,51,72.535572
10.527701,51,73.188952
-1.870865,51,73.8492
4.239094,51,74.514255
-28.549999,51,75.172748
-9.344538,51,75.832969
-20.155159,51,76.49701
-5.793718,51,77.147604
-5.113828,51,77.799761
-12.815947,51,78.452983
-26.594497,51,79.116055
-10.984375,51,79.766674
1.357102,51,80.422588
-15.986786,51,81.074652
11.144539,51,81.728258
-75.640425,51,82.384242
0.343855,51,83.028356
-16.216487,51,83.699023
-6.893571,51,84.348348
-10.80889,51,85.015554
-79.016216,51,85.67938
-21.293543,51,86.323237
-1.520502,51,86.977484
6.76872,51,87.639871
-3.079847,51,88.284578
-61.692348,51,88.943704
6.04047,51,89.596094
-11.324776,51,90.266947
-11.751606,51,90.921053
1.9348,51,91.57394
5.519412,51,92.21694
-3.50743,51,92.862906
3.641098,51,93.523214
-11.217943,51,94.17454
-4.21631,51,94.82621
-0.524131,51,95.482368
10.640258,51,96.138182
-3.28379,51,96.783759
1.06831,51,97.443185
-3.5818,51,98.095809
-7.065651,51,98.752919
-14.274772,51,99.411781
0.183684,51,100.070009
-1.605689,51,100.738214
10.726935,51,101.383951
-3.26044,51,102.042405
-47.552853,51,102.690106
0.065727,51,103.35844
-4.076883,51,104.012525
-0.857384,51,104.660594
-15.897657,51,105.313489
5.663565,51,105.962533
2.804027,51,106.627326
-31.363325,51,107.28693
-18.539157,51,107.93065
-5.187621,51,108.587304
-2.420457,51,109.249453
-25.822618,51,109.90771
-48.611968,51,110.56029
-12.783317,51,111.222883
-13.171027,51,111.872338
-23.078536,51,112.529141
4.314759,51,113.185067
-4.709349,51,113.849922
-4.206581,51,114.504987
-33.772872,51,115.166066
-5.435068,51,115.809408
-34.267687,51,116.466255
-6.348034,51,117.122822
-11.831971,51,117.774675
8.969111,51,118.430031
-2.327142,51,119.086414
2.303206,51,119.73999
1.243129,51,120.39222
-11.277942,51,121.055228
-10.08506,51,121.711552
-42.742774,51,122.371498
-0.636265,51,123.017084
16.097883,51,123.676055
-5.041539,51,124.326541
3.067347,51,124.987509
-32.311632,51,125.646536
3.019288,51,126.304483
1.549582,51,126.960821
14.096533,51,127.607096
9.403275,51,128.275065
-16.108718,51,128.937021
-14.384604,51,129.590365
4.560238,51,130.248799
-30.137094,51,130.898441
3.50863,51,131.553901
-2.992632,51,132.208267
-8.816599,51,132.863338
-3.330563,51,133.523395
-18.921379,51,134.185611
-15.436457,51,134.832948
0.835256,51,135.48286
-10.497485,51,136.140279
-6.794258,51,136.803644
-39.813992,51,137.459089
0.418033,51,138.110317
8.465847,51,138.76764
-7.571395,51,139.43101
4.058429,51,140.090009
1.361964,51,140.748336
5.60423,51,141.400378
8.636969,51,142.061132
13.657023,51,142.725808
-5.889327,51,143.381096
2.350843,51,144.078148
15.521468,51,144.72962
4.053428,51,145.386173
-8.294467,51,146.032692
-9.079569,51,146.682099
-10.324872,51,147.333782
-6.61955,51,147.984344
-13.813971,51,148.642003
11.468232,51,149.302758
0.610572,51,149.960537
4.335409,51,150.616963
-10.940974,51,151.274219
-6.697591,51,151.941995
4.193431,51,152.583872
-9.578484,51,153.23794
5.043144,51,153.895532
5.727115,51,154.551675
-3.92742,51,155.215815
0.858805,51,155.854923
0.47109,51,156.506147
-6.161749,51,157.174802
-5.525228,51,157.837307
-43.444368,51,158.491728
1.956736,51,159.172117
-1.596604,51,159.836751
-18.698961,51,160.491963
-6.715815,51,161.151815
-10.604584,51,161.809224
-8.961718,51,162.473555
-31.776328,51,163.133538
-0.737327,51,163.795969
-12.284738,51,164.446696
-9.037097,51,165.110389
6.1306,51,165.77619
-15.670036,51,166.424774
-5.053526,51,167.084742
-6.773268,51,167.745603
-3.422124,51,168.408317
-32.843225,51,169.073169
-3.723943,51,169.721278
-4.974799,51,170.382687
-0.481678,51,171.062989
3.532771,51,171.721028
-38.813137,51,172.369504
-9.638098,51,173.01801
-2.604435,51,173.668152
-6.702653,51,174.323854
2.55302,51,174.987107
-7.338948,51,175.643668
-4.976746,51,176.299073
-14.148363,51,176.954349
-0.966285,51,177.613975
-5.059186,51,178.267909
11.26135,51,178.933795
-2.758845,51,179.587025
6.772085,51,180.234903
-4.477676,51,180.884501
-1.943376,51,181.544402
3.174321,51,182.21085
-4.648607,51,182.861461
-8.435368,51,183.527066
-1.970788,51,184.179745
-4.586919,51,184.843861
-6.490894,51,185.504645
