#{"t_start": 1584131714.4437313, "env_id": "su_acrobot_cdc-v0"}
r,l,t
-31.656445,51,1.518817
25.866953,51,2.217252
-41.531185,51,2.876024
-13.15826,51,3.524294
-87.394831,51,4.186802
-13.155,51,4.871835
-24.108837,51,5.549174
-63.923522,51,6.20611
-26.434521,51,6.879734
-44.180191,51,7.519897
-60.645093,51,8.169921
-11.078122,51,8.825033
-19.325063,51,9.493184
-15.327231,51,10.157636
-11.427678,51,10.824761
-26.324755,51,11.491901
-96.786113,51,12.15629
-82.103802,51,12.824226
-3.091346,51,13.498202
-72.755373,51,14.145852
-60.074398,51,14.794754
-39.643118,51,15.440711
-7.66775,51,16.085049
-71.966222,51,16.729249
5.234467,51,17.377419
-34.850196,51,18.027258
-19.310962,51,18.675265
30.596968,51,19.325631
-48.245876,51,19.987903
-65.253966,51,20.648483
-23.64982,51,21.313915
-7.557663,51,21.980101
-76.632358,51,22.646249
-16.731805,51,23.314426
-11.397412,51,23.976169
-36.626134,51,24.648832
-59.962362,51,25.318953
-7.992141,51,25.98801
-22.603084,51,26.658807
-2.063317,51,27.30599
-32.418372,51,27.955754
-30.303776,51,28.602687
-47.201913,51,29.248594
23.113828,51,29.895557
-43.936652,51,30.5456
-23.824236,51,31.195636
-7.25968,51,31.841427
-19.162489,51,32.495712
-53.089091,51,33.156102
-17.419554,51,33.827661
-16.259166,51,34.499894
-20.425414,51,35.167554
-22.801239,51,35.830976
17.589964,51,36.489963
5.439068,51,37.149894
-86.419315,51,37.803827
7.295834,51,38.449135
-30.284632,51,39.096687
-3.687069,51,39.744289
-33.839009,51,40.398486
-33.605139,51,41.051339
-86.012778,51,41.704728
-14.685333,51,42.355923
-23.694484,51,43.006304
-26.955229,51,43.656003
11.290971,51,44.306405
-29.668854,51,44.962981
-60.249722,51,45.615233
-26.29389,51,46.289296
-12.581063,51,46.945744
-11.147639,51,47.612369
-54.998537,51,48.263048
3.606742,51,48.936226
-80.13995,51,49.577502
-27.196782,51,50.226277
-39.87009,51,50.893947
-81.893894,51,51.546142
4.586779,51,52.194408
-20.162984,51,52.854149
-76.400952,51,53.499977
7.247266,51,54.152443
-18.06726,51,54.819329
-32.492749,51,55.467684
1.859942,51,56.137865
-5.173635,51,56.78989
-0.163922,51,57.447181
-12.688832,51,58.097375
-43.492593,51,58.749837
-54.851068,51,59.405123
-3.574554,51,60.068051
-23.755612,51,60.730761
-44.032686,51,61.403895
-41.724408,51,62.040337
-29.907122,51,62.682662
-19.853272,51,63.339195
-7.914469,51,63.996423
-5.436653,51,64.655267
-43.137034,51,65.308813
-75.891493,51,65.964766
-31.390255,51,66.635891
-32.844541,51,67.295614
-16.024982,51,67.957371
11.895374,51,68.613713
-39.1153,51,69.263533
-22.725301,51,69.921156
-37.137468,51,70.568328
-40.586843,51,71.221592
-1.896034,51,71.892279
-18.3104,51,72.53284
-43.423526,51,73.186099
5.242772,51,73.846435
-22.223996,51,74.511346
0.652919,51,75.169879
-4.50662,51,75.830204
-5.769851,51,76.494276
-29.222446,51,77.144775
-12.550915,51,77.796987
-11.806296,51,78.45024
0.605164,51,79.113345
-28.202486,51,79.763853
-30.166305,51,80.419783
4.302998,51,81.071906
-5.754023,51,81.725376
-13.574273,51,82.381372
-39.811614,51,83.02535
1.528288,51,83.693315
3.730362,51,84.345426
7.857393,51,85.012745
-55.328296,51,85.676627
1.925231,51,86.32041
-0.770276,51,86.97439
5.986022,51,87.637003
-1.34537,51,88.281824
-40.390287,51,88.940861
3.221105,51,89.593236
-0.905858,51,90.264183
8.820328,51,90.918237
-4.236819,51,91.571104
-7.018594,51,92.214156
