#{"t_start": 1584152730.1080878, "env_id": "su_acrobot_cdc-v0"}
r,l,t
-1.482849,51,1.441568
-10.456433,51,2.111729
-21.605231,51,2.759653
3.976129,51,3.403737
-73.79824,51,4.048036
-15.452765,51,4.90857
-32.486836,51,5.571081
-42.01134,51,6.236717
-17.198711,51,6.899363
-11.534271,51,7.562747
-5.253934,51,8.280175
-11.667964,51,8.926471
-22.285547,51,9.575305
-93.491342,51,10.228339
-35.803857,51,10.86809
-2.519122,51,11.597779
-1.056182,51,12.240233
-44.414254,51,12.881107
-39.536328,51,13.521818
-45.519682,51,14.17218
-24.180262,51,14.901687
-5.690145,51,15.571815
-11.996729,51,16.245618
-1.307315,51,16.923115
-2.607691,51,17.594292
-81.818386,51,18.305775
-10.643543,51,18.948975
-43.491545,51,19.596095
-26.490855,51,20.252594
-48.80554,51,20.948827
-0.540505,51,21.686884
-0.86114,51,22.363566
23.349375,51,23.04191
-18.729717,51,23.71554
-87.637991,51,24.391364
16.470617,51,25.118546
-3.034673,51,25.774889
2.744364,51,26.433005
6.839001,51,27.091573
-33.750763,51,27.784422
11.211468,51,28.499118
-2.497548,51,29.153582
-45.736572,51,29.803554
-10.393816,51,30.444573
-13.265031,51,31.094792
-21.492534,51,31.801381
9.619031,51,32.464653
13.484912,51,33.12634
-15.085219,51,33.791219
-65.224536,51,34.472362
-58.098289,51,35.186941
6.665511,51,35.826862
-32.951632,51,36.468038
-14.008877,51,37.110195
-16.791506,51,37.756644
-3.992393,51,38.464778
-93.832797,51,39.115277
2.31067,51,39.762787
-86.712412,51,40.418779
12.115332,51,41.084837
-27.904781,51,41.785302
9.810427,51,42.441382
-62.750737,51,43.095086
-31.501263,51,43.742722
-9.257127,51,44.416949
-33.199313,51,45.151766
-36.379878,51,45.810508
10.066904,51,46.459814
-74.265222,51,47.108496
-32.160343,51,47.761966
1.515943,51,48.483181
-45.736963,51,49.140876
-12.94812,51,49.790135
-31.22251,51,50.443433
2.190226,51,51.091915
-23.736207,51,51.813221
-29.439781,51,52.454864
-1.075405,51,53.102369
-3.150769,51,53.754007
-13.4053,51,54.43663
-0.004769,51,55.175404
-38.267152,51,55.82512
-45.772173,51,56.491459
-4.359431,51,57.147273
-16.785331,51,57.826166
-36.740009,51,58.561748
-50.42746,51,59.222575
6.36922,51,59.893787
-13.599447,51,60.551439
-29.00096,51,61.200141
5.582433,51,61.935375
-39.911284,51,62.606403
-20.350832,51,63.252914
-15.714976,51,63.904636
9.869304,51,64.552872
-45.76822,51,65.300227
8.79478,51,65.976031
3.164385,51,66.653043
-11.965906,51,67.310791
-16.546808,51,68.015082
-41.408449,51,68.737555
-5.297049,51,69.406235
-4.408563,51,70.056451
-16.088878,51,70.691535
-50.006619,51,71.339103
-2.13938,51,72.053295
-42.716203,51,72.715322
-21.649365,51,73.369478
-22.613853,51,74.023279
-13.694825,51,74.67346
-34.713526,51,75.388906
0.372527,51,76.037409
-65.274244,51,76.682284
-19.223031,51,77.318007
-30.708714,51,77.960943
-22.128376,51,78.678818
-8.589605,51,79.336796
-7.864833,51,79.992178
-22.3162,51,80.649145
8.34033,51,81.30719
-16.332767,51,82.032768
-12.425478,51,82.687464
-3.938584,51,83.342001
-36.457501,51,83.994752
-23.557025,51,84.658339
3.51663,51,85.380529
5.761194,51,86.03487
-67.414574,51,86.697791
