#{"t_start": 1584152730.1789784, "env_id": "su_acrobot_cdc-v0"}
r,l,t
-11.214559,51,1.430877
-22.336739,51,2.085814
-60.76118,51,2.745197
-97.089786,51,3.400295
-12.656723,51,4.056622
-13.346365,51,4.888478
-25.413526,51,5.545436
-62.295473,51,6.201771
-66.889243,51,6.85165
1.751516,51,7.490933
-44.450268,51,8.221117
-65.540061,51,8.884639
-93.732931,51,9.549634
2.540694,51,10.21535
-33.707177,51,10.887094
9.908369,51,11.59732
-21.510178,51,12.243298
-6.9713,51,12.913671
-7.14394,51,13.565723
-33.817647,51,14.22321
-21.387775,51,14.925641
-21.068835,51,15.566602
12.038717,51,16.214417
3.423822,51,16.860942
2.410699,51,17.51039
-6.546687,51,18.212775
-67.296658,51,18.844702
-97.600985,51,19.504868
14.666767,51,20.145718
0.693737,51,20.814555
24.149129,51,21.54204
-41.463316,51,22.192733
27.344466,51,22.846756
-18.313522,51,23.507593
5.048764,51,24.175159
2.381965,51,24.912596
-53.662476,51,25.582827
9.179943,51,26.25566
-21.925666,51,26.928748
-13.047526,51,27.649593
-5.948705,51,28.381049
12.790888,51,29.052867
-91.166133,51,29.748448
-49.401448,51,30.387018
-12.716574,51,31.029802
7.892483,51,31.738819
-10.540166,51,32.392864
0.35803,51,33.047413
-25.745302,51,33.695505
-2.373323,51,34.345411
-0.910655,51,35.077873
6.787125,51,35.717947
-43.641283,51,36.379704
-28.245251,51,37.08489
-13.854471,51,37.76177
-59.919151,51,38.486407
-10.716906,51,39.143228
-9.233387,51,39.801443
-17.300434,51,40.450906
-24.477626,51,41.103106
-28.312545,51,41.816045
5.044125,51,42.464017
-24.183434,51,43.130786
-8.17537,51,43.816797
-25.221782,51,44.48142
-29.840329,51,45.213814
-12.650783,51,45.883267
-23.488964,51,46.553618
5.761864,51,47.231794
-61.636285,51,47.91696
-59.965515,51,48.642202
-27.678144,51,49.316443
-21.570679,51,49.9601
-29.889148,51,50.624727
-1.690383,51,51.318719
-77.174137,51,52.035765
17.256047,51,52.701661
-16.517792,51,53.391017
-39.043496,51,54.109875
