#{"t_start": 1584152730.1730957, "env_id": "su_acrobot_cdc-v0"}
r,l,t
-14.854875,51,1.42759
-42.867755,51,2.082549
-5.18584,51,2.741937
-52.425889,51,3.397038
-77.54791,51,4.05344
-32.091539,51,4.88531
-89.818207,51,5.542269
12.855587,51,6.198665
-86.619123,51,6.848699
-14.647888,51,7.487955
-38.286771,51,8.217775
-0.51564,51,8.881435
-77.490665,51,9.54635
-13.521062,51,10.212064
-44.681707,51,10.883885
-8.189603,51,11.594177
-33.77349,51,12.240199
-31.542944,51,12.910738
-59.578276,51,13.562586
6.935893,51,14.220232
-35.93734,51,14.922567
-51.170918,51,15.563575
-34.796233,51,16.211349
-36.751717,51,16.857803
-40.045027,51,17.507285
-18.519484,51,18.209892
-2.501305,51,18.841408
-1.034293,51,19.501867
-40.260638,51,20.142703
-78.371892,51,20.811724
-1.584105,51,21.538576
-15.122716,51,22.189667
-19.535845,51,22.843727
-9.040651,51,23.504298
-18.707129,51,24.171777
-31.052903,51,24.908966
-21.373707,51,25.579385
-8.121647,51,26.252126
-66.941225,51,26.925271
-21.73122,51,27.646527
-25.546709,51,28.37763
-28.438381,51,29.049395
11.192134,51,29.745233
-59.529557,51,30.384038
-16.782845,51,31.026871
11.761658,51,31.735632
-8.796761,51,32.389651
-21.945088,51,33.044158
-39.306351,51,33.692448
-37.184816,51,34.342362
17.354095,51,35.074703
-39.145039,51,35.715019
-3.056957,51,36.37576
-56.58118,51,37.081266
0.257333,51,37.756711
10.342123,51,38.483129
-89.751708,51,39.140241
-2.976429,51,39.798337
0.216522,51,40.447881
-4.618128,51,41.099871
8.798797,51,41.812858
-49.495941,51,42.460919
-34.572682,51,43.127562
-3.455888,51,43.813372
-14.000896,51,44.478228
-54.874674,51,45.210092
-10.405665,51,45.879864
-44.152997,51,46.550561
0.372033,51,47.228462
-20.259061,51,47.908676
-2.802155,51,48.63876
4.915736,51,49.313369
6.51033,51,49.957037
-60.625598,51,50.621262
-30.859697,51,51.315493
-52.044996,51,52.032638
-14.522764,51,52.690284
-27.299245,51,53.385391
-0.992959,51,54.106248
-28.977728,51,54.789109
-30.142944,51,55.531332
-67.047911,51,56.230899
-11.911916,51,56.950414
-2.529821,51,57.636976
8.341624,51,58.345108
-30.463817,51,59.089941
8.049638,51,59.770935
-41.279591,51,60.442412
-10.546599,51,61.109557
-36.939224,51,61.809606
-48.489197,51,62.603914
-2.01868,51,63.258424
-20.649571,51,63.935364
0.195587,51,64.587549
-0.119929,51,65.290454
-5.55131,51,66.072172
5.364661,51,66.780732
-23.104854,51,67.447952
-25.765899,51,68.118573
6.926421,51,68.811929
-13.492474,51,69.524976
7.978893,51,70.167768
-15.198497,51,70.806922
-0.644313,51,71.452451
-30.138359,51,72.108821
-10.101739,51,72.841223
-41.402815,51,73.515691
-11.38735,51,74.166366
4.542775,51,74.813557
-30.649374,51,75.458484
1.286752,51,76.184049
-0.666923,51,76.846365
-16.000726,51,77.506638
-2.854175,51,78.188226
-5.498621,51,78.839911
-11.232674,51,79.554802
9.506781,51,80.199089
-39.650977,51,80.846994
-3.663767,51,81.499208
8.173808,51,82.183965
10.571288,51,82.911431
-29.74194,51,83.573754
-4.942128,51,84.239722
-1.073916,51,84.907749
-0.488218,51,85.569183
-5.047119,51,86.286783
4.847471,51,86.934672
-19.167269,51,87.579108
4.297057,51,88.232754
-17.844317,51,88.882588
-16.977505,51,89.604091
-42.361816,51,90.274737
-16.962917,51,90.950677
-4.810676,51,91.633778
-15.487691,51,92.307012
-34.209945,51,93.038156
7.636407,51,93.694355
-14.740197,51,94.380651
-23.598386,51,95.040893
4.711047,51,95.686127
-13.121354,51,96.394382
-7.417251,51,97.042071
-34.463262,51,97.693151
-4.618888,51,98.34358
-18.642331,51,98.990029
-55.198235,51,99.704433
-4.868391,51,100.355003
-29.528424,51,101.013134
-7.005248,51,101.682316
-34.895652,51,102.345564
1.382564,51,103.06963
-21.208639,51,103.71427
-3.86896,51,104.367365
7.086653,51,105.034222
-36.111722,51,105.701094
-23.58091,51,106.41528
2.01778,51,107.061466
-2.385521,51,107.711772
2.995715,51,108.373385
2.772032,51,109.027943
-32.906048,51,109.749616
4.056919,51,110.427873
6.915306,51,111.102175
14.004316,51,111.784298
-7.086892,51,112.42302
-0.807443,51,113.121312
-2.138792,51,113.792347
3.608047,51,114.455934
5.192857,51,115.112071
-26.882034,51,115.779103
6.409419,51,116.501047
-0.207797,51,117.141436
-4.859446,51,117.786242
-19.854067,51,118.442452
-34.794098,51,119.091041
11.361668,51,119.813045
-6.468771,51,120.483731
-20.876004,51,121.158888
-4.685346,51,121.834811
-6.738245,51,122.507313
-8.494953,51,123.233552
6.85327,51,123.885788
-4.45776,51,124.554032
-3.102668,51,125.227726
1.385441,51,125.900673
-0.707947,51,126.640993
-39.697498,51,127.310433
-18.742529,51,128.050647
8.009852,51,128.721944
8.011115,51,129.411861
2.853667,51,130.144251
-10.523251,51,130.813869
-5.287952,51,131.494979
-12.416914,51,132.188906
-6.076163,51,132.878282
-11.371104,51,133.603268
-8.824704,51,134.268113
2.471245,51,134.928257
-3.995529,51,135.585929
7.828241,51,136.236767
-21.125846,51,136.953804
-43.498171,51,137.602013
-10.07207,51,138.250744
-6.641856,51,138.906694
0.970493,51,139.5586
2.146305,51,140.27289
-59.41108,51,140.933471
-2.158117,51,141.607567
-9.085095,51,142.250247
7.709217,51,142.900771
-15.711672,51,143.606807
-21.359866,51,144.244641
-12.302316,51,144.882211
-5.505611,51,145.5325
-6.343005,51,146.200712
-11.547794,51,146.922632
-31.35101,51,147.599782
-2.522929,51,148.265715
-36.332622,51,148.926942
-7.393043,51,149.579614
0.176194,51,150.294263
-32.825479,51,150.958313
-5.893222,51,151.630419
-9.962237,51,152.30086
-3.993065,51,152.950586
-15.617588,51,153.661195
-25.920043,51,154.315395
-8.808273,51,154.969659
-15.993473,51,155.644535
-4.05046,51,156.297873
-22.034566,51,157.008635
-21.612177,51,157.694116
-21.413823,51,158.375948
-3.436135,51,159.048499
-25.766427,51,159.698703
-18.502826,51,160.408673
0.877277,51,161.059498
11.445581,51,161.730078
-3.79292,51,162.390947
-34.862142,51,163.043313
0.620302,51,163.751438
5.424508,51,164.424434
-12.945704,51,165.111415
2.279933,51,165.759376
0.061143,51,166.40533
-38.057046,51,167.109141
5.951765,51,167.780237
-8.703586,51,168.448642
-7.924513,51,169.117343
-0.959643,51,169.788377
-6.230619,51,170.528818
-4.209285,51,171.190366
-8.701039,51,171.839297
-3.068725,51,172.489352
-4.306676,51,173.132948
-2.528015,51,173.785328
4.156758,51,174.496814
-4.005785,51,175.151673
-30.841466,51,175.800189
-6.576015,51,176.443188
9.127291,51,177.084912
7.861876,51,177.784008
-14.166766,51,178.436841
-0.714236,51,179.101747
-4.984149,51,179.767459
-4.388278,51,180.420024
-25.737174,51,181.155686
-8.824536,51,181.828149
1.191236,51,182.516861
-35.086628,51,183.187224
-2.348225,51,183.856295
6.379196,51,184.58203
-7.225418,51,185.238754
0.494108,51,185.901012
3.434648,51,186.562329
12.98372,51,187.222923
-35.637785,51,187.929415
-12.520377,51,188.578725
-4.583924,51,189.228518
0.605189,51,189.878305
-8.316735,51,190.525917
-2.190511,51,191.244335
-5.025291,51,191.892483
5.461186,51,192.541176
0.65533,51,193.187792
